Column1,Column2,,CTDT_charge.Tr1221,CTDT_secondarystruct.Tr1221,CTDT_solventaccess.Tr1331,CTDT_hydrophobicity_CASG920101.Tr1331,CTDT_hydrophobicity_ARGP820101.Tr2332,CTDT_polarizability.Tr1331,CTDT_hydrophobicity_ARGP820101.Tr1221,CTDT_hydrophobicity_ZIMJ680101.Tr1331,PAAC_Xc1.C,CTDD_hydrophobicity_ZIMJ680101.2.residue25
AGQ81072_HKA973UMM_Avian_2006,A,HKA973UMM,0.164835165,0.254578755,0.203296703,0.159340659,0.146520147,0.159340659,0.272893773,0.283882784,9.390295625,20.65813528
ACY29903_AWV869FBW_Avian_2006,A,AWV869FBW,0.166969147,0.255898367,0.199637024,0.159709619,0.150635209,0.163339383,0.272232305,0.275862069,11.72413496,25.54347826
AGO17859_YQS061GPH_Avian_2003,A,YQS061GPH,0.164579606,0.259391771,0.194991055,0.153846154,0.148479428,0.161001789,0.264758497,0.271914132,11.75607166,20.17857143
ADC30121_VKX900DRC_Avian_2009.833333,A,VKX900DRC,0.164579606,0.254025045,0.198568873,0.155635063,0.148479428,0.161001789,0.26118068,0.27549195,11.74469871,20.17857143
ABV46393_OVR310RTM_Avian_2002,A,OVR310RTM,0.176806084,0.254752852,0.19391635,0.146387833,0.144486692,0.153992395,0.271863118,0.273764259,9.362154182,26.94497154
ABV46897_QKT293RMZ_Avian_2004,A,QKT293RMZ,0.170411985,0.256554307,0.205992509,0.147940075,0.142322097,0.157303371,0.267790262,0.277153558,9.368428381,27.85046729
ACN59806_GHB462GGK_Avian_2003.219444,A,GHB462GGK,0.168241966,0.247637051,0.200378072,0.155009452,0.13610586,0.156899811,0.264650284,0.27221172,10.16375407,27.16981132
AHA38416_CQW168CKO_Avian_2008.527778,A,CQW168CKO,0.166368515,0.24686941,0.202146691,0.157423971,0.143112701,0.166368515,0.262969589,0.270125224,11.7539935,25.35714286
AHL21147_CXC343DHI_Avian_2008.916667,A,CXC343DHI,0.166368515,0.255813953,0.205724508,0.157423971,0.137745975,0.162790698,0.268336315,0.271914132,11.75747001,25.35714286
AF508567_ZXM461GOQ_Avian_2000,A,ZXM461GOQ,0.166058394,0.25729927,0.198905109,0.147810219,0.144160584,0.164233577,0.26459854,0.275547445,9.39068754,20.58287796
AEB71263_XSR945EAB_Avian_2010.083333,A,XSR945EAB,0.168157424,0.245080501,0.193202147,0.155635063,0.14490161,0.162790698,0.264758497,0.27549195,11.73694024,26.60714286
AHL21143_VXM465LOQ_Avian_2008.088889,A,VXM465LOQ,0.168157424,0.250447227,0.194991055,0.153846154,0.143112701,0.164579606,0.262969589,0.277280859,11.71837307,26.60714286
AGK23562_TAV060LXD_Avian_2008.919444,A,TAV060LXD,0.168157424,0.250447227,0.196779964,0.153846154,0.14490161,0.162790698,0.26118068,0.27549195,11.73040404,25.35714286
AGK23563_PNM503JWA_Avian_2008.836111,A,PNM503JWA,0.164579606,0.250447227,0.196779964,0.152057245,0.143112701,0.162790698,0.262969589,0.273703041,11.73299791,25.35714286
AGK23565_BWD483FUD_Avian_2008.169444,A,BWD483FUD,0.164579606,0.250447227,0.198568873,0.157423971,0.143112701,0.162790698,0.259391771,0.277280859,11.74251912,26.60714286
AEB71265_PXA279AJH_Avian_2008.916667,A,PXA279AJH,0.164579606,0.252236136,0.194991055,0.153846154,0.146690519,0.162790698,0.259391771,0.273703041,11.74691393,20.17857143
ACK43763_TNL244XMQ_Avian_2008.166667,A,TNL244XMQ,0.168157424,0.254025045,0.196779964,0.153846154,0.14490161,0.166368515,0.268336315,0.27549195,11.71795506,25.35714286
ACK43765_LZI585OCY_Avian_2008.025,A,LZI585OCY,0.166368515,0.254025045,0.196779964,0.153846154,0.14490161,0.164579606,0.264758497,0.27549195,11.7359162,25.35714286
ACR56178_STG484BTI_Avian_2007.833333,A,STG484BTI,0.166368515,0.254025045,0.196779964,0.153846154,0.14490161,0.164579606,0.264758497,0.27549195,11.73511055,25.35714286
ACK43243_LMD550HBA_Avian_2008,A,LMD550HBA,0.166368515,0.254025045,0.196779964,0.153846154,0.14490161,0.164579606,0.264758497,0.271914132,11.73923022,25.35714286
ACR56179_IVG593QAS_Avian_2009.166667,A,IVG593QAS,0.162790698,0.254025045,0.196779964,0.155635063,0.143112701,0.161001789,0.262969589,0.273703041,11.74807178,26.96428571
AHA38406_OQC353QLZ_Avian_2007.511111,A,OQC353QLZ,0.169946333,0.252236136,0.194991055,0.150268336,0.143112701,0.164579606,0.262969589,0.266547406,11.72361421,20.17857143
AJY54315_EWJ120WJI_Avian_2004.919444,A,EWJ120WJI,0.166368515,0.257602862,0.194991055,0.155635063,0.14490161,0.162790698,0.264758497,0.271914132,11.75109033,25.35714286
ACY29891_JDI373GUF_Avian_2007,A,JDI373GUF,0.166965889,0.258527828,0.195691203,0.156193896,0.150807899,0.161579892,0.26032316,0.274685817,11.75149303,26.34408602
AHA38334_PLR346KQI_Avian_2009.705556,A,PLR346KQI,0.166368515,0.257602862,0.194991055,0.155635063,0.150268336,0.161001789,0.262969589,0.273703041,11.75059231,25.35714286
AGK23564_GQO964OZE_Avian_2008.752778,A,GQO964OZE,0.166368515,0.257602862,0.194991055,0.155635063,0.150268336,0.161001789,0.266547406,0.270125224,11.74509065,25.35714286
AHA38308_JTD205IWT_Avian_2007.858333,A,JTD205IWT,0.168157424,0.257602862,0.196779964,0.155635063,0.150268336,0.162790698,0.266547406,0.273703041,11.74764424,25.35714286
ACN59666_ING955RLZ_Avian_2002.802778,A,ING955RLZ,0.173913043,0.255198488,0.192816635,0.156899811,0.141776938,0.156899811,0.262759924,0.281663516,9.361141912,27.16981132
ACN59846_HXI525CUB_Avian_2002.858333,A,HXI525CUB,0.170132325,0.255198488,0.192816635,0.156899811,0.139886578,0.155009452,0.260869565,0.285444234,9.375105597,27.16981132
ACN59696_CLQ589EQA_Avian_2004.858333,A,CLQ589EQA,0.168241966,0.255198488,0.192816635,0.151228733,0.141776938,0.153119093,0.266540643,0.270321361,10.15954864,25.8490566
ACD88553_LWK408RGG_Avian_2002,A,LWK408RGG,0.166368515,0.255813953,0.194991055,0.153846154,0.14490161,0.162790698,0.264758497,0.27549195,11.7378403,20.17857143
ACD88543_DGE809PRM_Avian_2002,A,DGE809PRM,0.169946333,0.252236136,0.194991055,0.152057245,0.14490161,0.162790698,0.268336315,0.277280859,11.71618681,20.17857143
ABB90214_OUG405JRN_Avian_2001.322222,A,OUG405JRN,0.169946333,0.255813953,0.200357782,0.152057245,0.14490161,0.164579606,0.26118068,0.27549195,11.72697968,25.35714286
ABB88247_CKW249ZRH_Avian_2001.322222,A,CKW249ZRH,0.166368515,0.254025045,0.198568873,0.155635063,0.14490161,0.162790698,0.264758497,0.271914132,11.73618779,20.17857143
ABF56641_SCA333HSG_Avian_2000.886111,A,SCA333HSG,0.164579606,0.255813953,0.198568873,0.153846154,0.14490161,0.161001789,0.264758497,0.27549195,11.73893812,25.35714286
ABB90203_MHW211OFQ_Avian_2000.127778,A,MHW211OFQ,0.162790698,0.254025045,0.196779964,0.152057245,0.14490161,0.155635063,0.257602862,0.273703041,11.73678196,20.17857143
AHA56969_XUI452HRH_Avian_2005.191667,A,XUI452HRH,0.169946333,0.257602862,0.198568873,0.148479428,0.152057245,0.166368515,0.271914132,0.271914132,11.70040216,20.17857143
AHB73834_CLJ986FLE_Avian_2012.622222,A,CLJ986FLE,0.166965889,0.254937163,0.199281867,0.149012567,0.149012567,0.15978456,0.26929982,0.274685817,10.95276298,26.70250896
AHB73904_EIT681PBC_Avian_2012.544444,A,EIT681PBC,0.166965889,0.256732496,0.197486535,0.149012567,0.149012567,0.157989228,0.26929982,0.272890485,10.94968492,26.70250896
AGQ81107_RPF756HOI_Avian_2009,A,RPF756HOI,0.16636528,0.256781193,0.200723327,0.148282098,0.155515371,0.16636528,0.26039783,0.282097649,10.13274863,25.63176895
AGQ81094_FCQ522LCM_Avian_2008,A,FCQ522LCM,0.169064748,0.255395683,0.201438849,0.151079137,0.154676259,0.165467626,0.260791367,0.28057554,10.90814932,26.75044883
BAN63397_BCS223VBA_Avian_2013.275,A,BCS223VBA,0.169642857,0.251785714,0.196428571,0.153571429,0.148214286,0.164285714,0.253571429,0.280357143,11.70834223,28.52049911
ABV46887_NQC513NMS_Avian_2004,A,NQC513NMS,0.174157303,0.254681648,0.20411985,0.142322097,0.146067416,0.153558052,0.267790262,0.275280899,9.346305877,21.12149533
AGQ81066_ECY975JEF_Avian_2005,A,ECY975JEF,0.172541744,0.256029685,0.200371058,0.146567718,0.146567718,0.155844156,0.263450835,0.278293135,9.353665096,20.92592593
ABV46993_LPU066BMD_Avian_2005,A,LPU066BMD,0.164794007,0.252808989,0.205992509,0.147940075,0.140449438,0.153558052,0.27340824,0.277153558,9.380924554,19.43925234
ABV48629_RCS821XRW_Avian_2001,A,RCS821XRW,0.17693837,0.254473161,0.186878728,0.155069583,0.13916501,0.159045726,0.270377734,0.284294235,9.312983601,26.38888889
ABV48356_WLM715JGC_Avian_2001,A,WLM715JGC,0.177042802,0.250972763,0.192607004,0.159533074,0.142023346,0.16536965,0.266536965,0.285992218,9.317471277,25.82524272
ABV47674_MHB243DLB_Avian_2000,A,MHB243DLB,0.174157303,0.24906367,0.198501873,0.146067416,0.134831461,0.155430712,0.267790262,0.279026217,9.371676777,19.43925234
AEB71269_CPH594LOS_Avian_2008.916667,A,CPH594LOS,0.169946333,0.252236136,0.202146691,0.155635063,0.14490161,0.164579606,0.26118068,0.27549195,11.72258242,19.28571429
AHB73934_PGH769UYT_Avian_2012.888889,A,PGH769UYT,0.162705667,0.257769653,0.197440585,0.144424132,0.148080439,0.162705667,0.268738574,0.270566728,9.40400542,25.91240876
AHB73944_CMH137NKR_Avian_2012.888889,A,CMH137NKR,0.167272727,0.256363636,0.198181818,0.145454545,0.149090909,0.163636364,0.267272727,0.270909091,9.3820504,25.77132486
AHB73844_WRZ450AXC_Avian_2012.622222,A,WRZ450AXC,0.170556553,0.256732496,0.204667864,0.150807899,0.147217235,0.163375224,0.26032316,0.276481149,10.94474883,27.0609319
AHB73864_KLM094SMR_Avian_2012.655556,A,KLM094SMR,0.174147217,0.256732496,0.201077199,0.152603232,0.147217235,0.170556553,0.267504488,0.274685817,10.14546902,26.70250896
AHB73884_POW631XUI_Avian_2012.694444,A,POW631XUI,0.170556553,0.256732496,0.201077199,0.150807899,0.145421903,0.163375224,0.265709156,0.26929982,10.94301742,25.44802867
AEO92422_QXV315LWO_Avian_1999.138889,A,QXV315LWO,0.161001789,0.257602862,0.203935599,0.150268336,0.14490161,0.162790698,0.268336315,0.268336315,11.76269726,25.35714286
AHA38358_TIJ740ACO_Avian_2001.547222,A,TIJ740ACO,0.164579606,0.259391771,0.202146691,0.150268336,0.146690519,0.162790698,0.270125224,0.271914132,11.73957944,25.35714286
ACB70204_GLK032WTP_Avian_2001,A,GLK032WTP,0.164579606,0.257602862,0.200357782,0.150268336,0.146690519,0.161001789,0.273703041,0.264758497,11.75527811,20.17857143
AHB73914_MRW797ZUC_Avian_2012.858333,A,MRW797ZUC,0.163636364,0.254545455,0.198181818,0.143636364,0.145454545,0.165454545,0.26,0.270909091,9.405345781,19.60072595
ACB70207_FCJ525GGF_Avian_2006,A,FCJ525GGF,0.164579606,0.254025045,0.198568873,0.150268336,0.146690519,0.15921288,0.262969589,0.268336315,11.7546244,25.35714286
AHA38300_GFS343COS_Avian_2010.388889,A,GFS343COS,0.166368515,0.259391771,0.198568873,0.153846154,0.148479428,0.161001789,0.264758497,0.268336315,11.74699264,25.35714286
AHA38428_ROK260LDK_Avian_2009.563889,A,ROK260LDK,0.164579606,0.255813953,0.200357782,0.150268336,0.146690519,0.161001789,0.262969589,0.268336315,11.75067812,25.35714286
ABQ51935_DGD894BWV_Suidae_2005,P,DGD894BWV,0.175313059,0.248658318,0.203935599,0.152057245,0.141323792,0.169946333,0.264758497,0.262969589,11.69541381,25.35714286
ADJ96313_UEX715TTP_Avian_2005.333333,A,UEX715TTP,0.175313059,0.24686941,0.203935599,0.153846154,0.141323792,0.171735242,0.26118068,0.268336315,11.67896881,25.35714286
ACY06616_QKA856BUR_Avian_2005.166667,A,QKA856BUR,0.175313059,0.24686941,0.203935599,0.153846154,0.143112701,0.169946333,0.259391771,0.271914132,11.67937127,25.35714286
ABV47333_ARE608ALR_Avian_2005,A,ARE608ALR,0.18164794,0.241573034,0.20411985,0.144194757,0.140449438,0.161048689,0.269662921,0.277153558,9.319182003,21.12149533
ABV47289_BZL721IFQ_Avian_2004,A,BZL721IFQ,0.18164794,0.241573034,0.205992509,0.149812734,0.138576779,0.161048689,0.267790262,0.279026217,9.317152158,21.12149533
ACN59776_EHQ823OAW_Avian_2004.886111,A,EHQ823OAW,0.175803403,0.241965974,0.206049149,0.147448015,0.149338374,0.15879017,0.266540643,0.274102079,9.299190116,25.8490566
ACN59786_DVS562DNA_Avian_2005.052778,A,DVS562DNA,0.179584121,0.247637051,0.213610586,0.149338374,0.151228733,0.160680529,0.268431002,0.281663516,9.319144171,25.8490566
ACN59816_EAQ873MRE_Avian_2002.108333,A,EAQ873MRE,0.179584121,0.243856333,0.20415879,0.147448015,0.143667297,0.156899811,0.27221172,0.27221172,9.324475521,27.16981132
ABV47388_KKI424HOV_Avian_2002,A,KKI424HOV,0.188212928,0.245247148,0.203422053,0.150190114,0.148288973,0.161596958,0.268060837,0.281368821,9.309544188,26.94497154
ABV47520_CVW246LVX_Avian_2002,A,CVW246LVX,0.184410646,0.241444867,0.199619772,0.142585551,0.142585551,0.16539924,0.273764259,0.271863118,9.305138263,20.49335863
ABV47531_ACM100RSN_Avian_2003,A,ACM100RSN,0.18164794,0.239700375,0.20411985,0.142322097,0.142322097,0.164794007,0.271535581,0.27340824,9.320484295,21.12149533
ABV47542_VNU520SZN_Avian_2003,A,VNU520SZN,0.18164794,0.245318352,0.20411985,0.146067416,0.142322097,0.164794007,0.271535581,0.27340824,9.324002786,21.12149533
ABV47498_CUZ541WQZ_Avian_2002,A,CUZ541WQZ,0.177902622,0.239700375,0.20411985,0.142322097,0.142322097,0.162921348,0.275280899,0.27340824,9.322881965,24.6728972
ABV47575_TGB241KEK_Avian_2004,A,TGB241KEK,0.180608365,0.241444867,0.201520913,0.146387833,0.140684411,0.163498099,0.271863118,0.275665399,9.309735905,21.44212524
AHA38441_DQD255GZE_Avian_2004.316667,A,DQD255GZE,0.171735242,0.250447227,0.207513417,0.153846154,0.153846154,0.162790698,0.270125224,0.270125224,11.72128768,20.17857143
AHL21150_OFN731WVK_Avian_2007.027778,A,OFN731WVK,0.161001789,0.252236136,0.205724508,0.152057245,0.146690519,0.162790698,0.262969589,0.271914132,11.74342126,26.60714286
ACD88583_UPH712EJJ_Avian_2001,A,UPH712EJJ,0.166368515,0.248658318,0.207513417,0.157423971,0.152057245,0.164579606,0.264758497,0.271914132,11.74033981,25.35714286
ACT36333_BSU276JTY_Avian_2002,A,BSU276JTY,0.166368515,0.248658318,0.205724508,0.157423971,0.152057245,0.164579606,0.264758497,0.270125224,11.74745856,25.35714286
ACN59826_ATF287PVA_Avian_2002.969444,A,ATF287PVA,0.172022684,0.243856333,0.206049149,0.155009452,0.145557656,0.156899811,0.274102079,0.270321361,9.363544159,27.16981132
ABV47366_GTL678OTA_Avian_2005,A,GTL678OTA,0.171102662,0.252851711,0.211026616,0.150190114,0.146387833,0.157794677,0.273764259,0.273764259,9.369289777,20.49335863
ACN59726_PDL231TYB_Avian_2001.275,A,PDL231TYB,0.175803403,0.247637051,0.206049149,0.145557656,0.141776938,0.162570888,0.270321361,0.262759924,9.375117973,25.8490566
AF508566_TBN466XEG_Avian_1997,A,TBN466XEG,0.162616822,0.241121495,0.2,0.143925234,0.142056075,0.160747664,0.265420561,0.269158879,9.402036851,27.42537313
AF508568_GEY974HBJ_Avian_1999,A,GEY974HBJ,0.171270718,0.250460405,0.209944751,0.14732965,0.154696133,0.173112339,0.267034991,0.278084715,9.366149446,27.75735294
AOW32250_HTD709FAJ_Suidae_2008.752778,P,HTD709FAJ,0.168157424,0.254025045,0.207513417,0.153846154,0.15921288,0.166368515,0.264758497,0.271914132,11.7510535,25.35714286
AGO17871_WUO117CCH_Avian_1994,A,WUO117CCH,0.162790698,0.248658318,0.209302326,0.153846154,0.150268336,0.166368515,0.259391771,0.273703041,11.77107654,26.60714286
ABV47432_LEO924JPI_Avian_2002,A,LEO924JPI,0.174950298,0.232604374,0.190854871,0.145129225,0.145129225,0.16500994,0.272365805,0.276341948,9.311874443,26.38888889
ABV47190_KOY047FGV_Avian_2002,A,KOY047FGV,0.177165354,0.244094488,0.190944882,0.143700787,0.147637795,0.163385827,0.269685039,0.273622047,9.319977745,26.12966601
ABV47069_AHE525TUG_Avian_2002,A,AHE525TUG,0.174418605,0.240310078,0.195736434,0.141472868,0.145348837,0.162790698,0.269379845,0.273255814,9.33654534,27.27272727
ABV48136_NOK901NIZ_Avian_2004,A,NOK901NIZ,0.176356589,0.242248062,0.189922481,0.145348837,0.145348837,0.160852713,0.265503876,0.277131783,9.338458409,25.3384913
ABV47311_VTQ018TVY_Avian_2002,A,VTQ018TVY,0.176356589,0.244186047,0.195736434,0.141472868,0.141472868,0.168604651,0.269379845,0.273255814,8.552935831,25.72533849
ABV46629_SPV948WWJ_Avian_2001,A,SPV948WWJ,0.177165354,0.246062992,0.188976378,0.141732283,0.149606299,0.167322835,0.267716535,0.269685039,9.317422438,26.12966601
ABV47927_OYL638NFF_Avian_2003,A,OYL638NFF,0.170542636,0.240310078,0.197674419,0.145348837,0.147286822,0.158914729,0.263565891,0.277131783,9.348091476,28.43326886
ABV48224_PGS558NAF_Avian_2004,A,PGS558NAF,0.174418605,0.244186047,0.195736434,0.143410853,0.147286822,0.158914729,0.26744186,0.277131783,9.34564092,27.27272727
ABV48345_AMD373PQA_Avian_2004,A,AMD373PQA,0.170542636,0.244186047,0.197674419,0.143410853,0.145348837,0.158914729,0.265503876,0.279069767,9.346671936,27.27272727
ABV46865_PPW356IIA_Avian_2004,A,PPW356IIA,0.176356589,0.244186047,0.195736434,0.143410853,0.147286822,0.158914729,0.26744186,0.277131783,9.341344905,27.27272727
ABV48070_HWP275CZM_Avian_2004,A,HWP275CZM,0.174418605,0.240310078,0.197674419,0.143410853,0.143410853,0.160852713,0.26744186,0.275193798,9.337407101,27.27272727
ABV47960_DOY181NKM_Avian_2003,A,DOY181NKM,0.170542636,0.238372093,0.197674419,0.141472868,0.145348837,0.156976744,0.269379845,0.273255814,9.33032303,27.27272727
ABV48048_XQU623DSN_Avian_2004,A,XQU623DSN,0.170542636,0.238372093,0.197674419,0.141472868,0.145348837,0.156976744,0.269379845,0.269379845,9.333850523,27.27272727
ABV48147_THS604DAS_Avian_2004,A,THS604DAS,0.168539326,0.239700375,0.207865169,0.144194757,0.146067416,0.157303371,0.271535581,0.269662921,9.37864558,24.6728972
ABV46640_OKF656JTH_Avian_2004,A,OKF656JTH,0.168539326,0.243445693,0.207865169,0.144194757,0.146067416,0.157303371,0.271535581,0.271535581,9.377544479,24.6728972
AJY54318_CIO540EHK_Avian_2003.919444,A,CIO540EHK,0.164579606,0.248658318,0.207513417,0.148479428,0.153846154,0.168157424,0.266547406,0.266547406,11.74681006,25.35714286
AFV68519_AHM122CXO_Avian_2012.197222,A,AHM122CXO,0.171735242,0.245080501,0.191413238,0.153846154,0.152057245,0.164579606,0.266547406,0.268336315,10.16442381,26.96428571
AFV68520_YUP224BEX_Avian_2012.197222,A,YUP224BEX,0.157423971,0.230769231,0.194991055,0.150268336,0.146690519,0.169946333,0.268336315,0.268336315,10.18787557,26.96428571
AFV68532_TBF195YZR_Avian_2012.091667,A,TBF195YZR,0.169946333,0.245080501,0.191413238,0.14490161,0.155635063,0.168157424,0.257602862,0.254025045,10.98882629,26.96428571
AHB72992_KVL558WEM_Avian_2012.233333,A,KVL558WEM,0.164579606,0.245080501,0.200357782,0.148479428,0.146690519,0.161001789,0.266547406,0.270125224,11.74375365,28.39285714
AGQ80942_BLU381OMK_Avian_2013.041667,A,BLU381OMK,0.162790698,0.250447227,0.202146691,0.148479428,0.152057245,0.162790698,0.264758497,0.264758497,9.432057972,25.35714286
ANE36941_OWK649MSM_Avian_2014.633333,A,OWK649MSM,0.164579606,0.252236136,0.202146691,0.153846154,0.152057245,0.161001789,0.26118068,0.262969589,11.76397338,26.60714286
ALP31297_WNF234OLG_Avian_2012,A,WNF234OLG,0.162705667,0.257769653,0.206581353,0.162705667,0.142595978,0.149908592,0.255941499,0.294332724,9.401530489,27.55474453
ALP31309_SMK412SWI_Avian_2015.383333,A,SMK412SWI,0.169946333,0.243291592,0.196779964,0.153846154,0.146690519,0.152057245,0.262969589,0.271914132,11.74543725,26.60714286
ASR92116_SQR172MOU_Avian_2017,A,SQR172MOU,0.166666667,0.250896057,0.197132616,0.157706093,0.150537634,0.161290323,0.26344086,0.275985663,11.7120102,26.65474061
AKU37800_SMV977TAN_Avian_2012.058333,A,SMV977TAN,0.166965889,0.251346499,0.201077199,0.170556553,0.149012567,0.157989228,0.240574506,0.292639138,10.96679701,25.44802867
AGF69028_JNE878XVF_Avian_2011.583333,A,JNE878XVF,0.15921288,0.237924866,0.193202147,0.155635063,0.155635063,0.150268336,0.250447227,0.271914132,11.73966807,25.35714286
ADI79238_ERV270WET_Avian_2006.15,A,ERV270WET,0.166965889,0.249551167,0.193895871,0.157989228,0.15978456,0.157989228,0.256732496,0.274685817,11.76878409,26.70250896
AIZ70076_FSG294EKL_Avian_2013,A,FSG294EKL,0.168157424,0.243291592,0.209302326,0.153846154,0.155635063,0.164579606,0.262969589,0.266547406,11.75118434,30.53571429
ASO96889_QJA773GUY_Avian_2014.122222,A,QJA773GUY,0.168157424,0.250447227,0.221824687,0.162790698,0.164579606,0.15921288,0.262969589,0.271914132,11.73811663,30.53571429
ARG44488_EAG116FZH_Avian_1997,A,EAG116FZH,0.17352415,0.248658318,0.220035778,0.155635063,0.15921288,0.166368515,0.26118068,0.273703041,11.72276969,26.96428571
ABM21881_NWI803KMH_Avian_2003,A,NWI803KMH,0.173674589,0.255941499,0.212065814,0.144424132,0.153564899,0.168190128,0.263254113,0.276051188,9.400735821,25.91240876
ASW34319_NSO384PZL_Avian_2003.880556,A,NSO384PZL,0.164579606,0.250447227,0.216457961,0.157423971,0.153846154,0.152057245,0.245080501,0.27549195,11.77724365,30.53571429
AEN95123_CGB624LPQ_Avian_2001,A,CGB624LPQ,0.153846154,0.257602862,0.198568873,0.155635063,0.162790698,0.161001789,0.250447227,0.282647585,11.71206156,26.60714286
ADF29830_LHM869TGV_Avian_2006.438889,A,LHM869TGV,0.153558052,0.243445693,0.202247191,0.151685393,0.149812734,0.147940075,0.254681648,0.269662921,9.451425796,20.74766355
ALZ47002_BFH270HNN_Avian_2013.177778,A,BFH270HNN,0.152057245,0.255813953,0.205724508,0.168157424,0.157423971,0.153846154,0.248658318,0.271914132,12.59536429,23.03571429
ACD12172_MRG047NME_Avian_1979,A,MRG047NME,0.155635063,0.250447227,0.202146691,0.146690519,0.157423971,0.161001789,0.255813953,0.262969589,11.80410743,25.35714286
ADQ43580_LWJ002DZH_Avian_2009,A,LWJ002DZH,0.168157424,0.268336315,0.205724508,0.162790698,0.182468694,0.15921288,0.252236136,0.268336315,11.74983519,19.10714286
ARG43069_DDG415UZG_Avian_2009.933333,A,DDG415UZG,0.169946333,0.257602862,0.205724508,0.15921288,0.177101968,0.168157424,0.254025045,0.257602862,11.73842165,20.17857143
ARD27231_DDE649HVG_Avian_2008.933333,A,DDE649HVG,0.168157424,0.257602862,0.18783542,0.15921288,0.171735242,0.169946333,0.245080501,0.273703041,11.68937585,20.17857143
AGL57802_FZV110ZDB_Avian_2003.388889,A,FZV110ZDB,0.155635063,0.26118068,0.196779964,0.152057245,0.169946333,0.150268336,0.250447227,0.27549195,11.79940067,28.39285714
