AOT87930.1	AOT87930.1
BAQ58298.1	AMB69479.1
BAQ58298.1	AMB69491.1
BAQ58298.1	AMB69503.1
BAQ58298.1	AMB69515.1
BAQ58298.1	AMB69527.1
BAQ58298.1	AMB69539.1
BAQ58298.1	AMB69551.1
BAQ58298.1	AMB69563.1
BAQ58298.1	AMB69575.1
BAQ58298.1	AMB69587.1
BAQ58298.1	AMB69605.1
BAQ58298.1	AMB69617.1
BAQ58298.1	AMB69630.1
BAQ58298.1	AMB69641.1
BAQ58298.1	AMB69653.1
BAQ58298.1	AMB69665.1
BAQ58298.1	AMB69718.1
BAQ58298.1	AMB69726.1
BAQ58298.1	AMB69733.1
BAQ58298.1	AMB69747.1
BAQ58298.1	AMB69759.1
BAQ58298.1	AMB69773.1
BAQ58298.1	AMB69790.1
BAQ58298.1	AMB69799.1
BAQ58298.1	AMB69806.1
BAQ58298.1	AMB69816.1
BAQ58298.1	AMB69824.1
BAQ58298.1	AMB69836.1
BAQ58298.1	AMB69848.1
BAQ58298.1	AMB69872.1
BAQ58298.1	AMB69884.1
BAQ58298.1	AMB69911.1
BAQ58298.1	AMB69923.1
BAQ58298.1	AMB69935.1
BAQ58298.1	AMB69947.1
BAQ58298.1	AMB69959.1
BAQ58298.1	AMB69971.1
BAQ58298.1	AMB69986.1
BAQ58298.1	AMB69996.1
BAQ58298.1	AMB70006.1
BAQ58298.1	AMB70017.1
BAQ58298.1	AMB70019.1
BAQ58298.1	AMB70085.1
BAQ58298.1	AMB70106.1
BAQ58298.1	AMB70120.1
BAQ58298.1	AMB70171.1
BAQ58298.1	AMB70207.1
BAQ58298.1	AMB70219.1
BAQ58298.1	AMB70231.1
BAQ58298.1	AMB70243.1
BAQ58298.1	AMB70256.1
BAQ58298.1	AMB70268.1
BAQ58298.1	AMB70278.1
BAQ58298.1	AMB70290.1
BAQ58298.1	AMB70302.1
BAQ58298.1	AMB70314.1
BAQ58298.1	AMB70326.1
BAQ58298.1	AMB70338.1
BAQ58298.1	AMB70350.1
BAQ58298.1	AMB70362.1
BAQ58298.1	AMB70374.1
BAQ58298.1	AMB70386.1
BAQ58298.1	AMB70396.1
BAQ58298.1	AMB70408.1
BAQ58298.1	AMB70420.1
BAQ58298.1	AMB70432.1
BAQ58298.1	AMB70444.1
BAQ58298.1	AMB70455.1
BAQ58298.1	AMB70467.1
BAQ58298.1	AMB70479.1
BAQ58298.1	AMB70491.1
BAQ58298.1	AMB70531.1
BAQ58298.1	AMB70543.1
BAQ58298.1	AMB70555.1
BAQ58298.1	AMB70590.1
BAQ58298.1	AMB70624.1
BAQ58298.1	AMB70636.1
BAQ58298.1	AMB70648.1
BAQ58298.1	AMB70660.1
BAQ58298.1	AMB70672.1
BAQ58298.1	AMB70684.1
BAQ58298.1	AMB70696.1
BAQ58298.1	AMB70708.1
BAQ58298.1	AMB70720.1
BAQ58298.1	AMB70731.1
BAQ58298.1	AMB70743.1
BAQ58298.1	AMB70755.1
BAQ58298.1	AMB70767.1
BAQ58298.1	AMB70778.1
BAQ58298.1	AMB70790.1
BAQ58298.1	AMB70811.1
BAQ58298.1	AMB70835.1
BAQ58298.1	AMB70859.1
BAQ58298.1	AMB70871.1
BAQ58298.1	AMB70903.1
BAQ58298.1	AMB70915.1
BAQ58298.1	AMB70927.1
BAQ58298.1	AMB70939.1
BAQ58298.1	AMB70951.1
BAQ58298.1	AMB70963.1
BAQ58298.1	AMB70975.1
BAQ58298.1	AMB70987.1
BAQ58298.1	AMB70999.1
BAQ58298.1	AMB71011.1
BAQ58298.1	AMB71023.1
BAQ58298.1	AMB71035.1
BAQ58298.1	AMB71047.1
BAQ58298.1	AMB71059.1
BAQ58298.1	AMB71095.1
BAQ58298.1	AMB71107.1
BAQ58298.1	AMB71139.1
BAQ58298.1	AMB71163.1
BAQ58298.1	AMB71181.1
BAQ58298.1	AMB71193.1
BAQ58298.1	AMB71204.1
BAQ58298.1	AMB71954.1
BAQ58298.1	AMB71982.1
BAQ58298.1	AMB71989.1
BAQ58298.1	AMB72001.1
BAQ58298.1	AMB72023.1
BAQ58298.1	AMB72035.1
BAQ58298.1	AMB72072.1
BAQ58298.1	AMB72395.1
BAQ58298.1	AMB72397.1
BAQ58298.1	AMB72399.1
BAQ58298.1	AMB72401.1
BAQ58298.1	AMB72403.1
BAQ58298.1	AMB72405.1
BAQ58298.1	AMB72407.1
BAQ58298.1	ALH34708.1
BAQ58298.1	ALH34710.1
BAQ58298.1	ALH34716.1
BAQ58298.1	ALH34718.1
BAQ58298.1	ALH34728.1
BAQ58298.1	ALH34739.1
BAQ58298.1	ALH34742.1
BAQ58298.1	ALH34764.1
BAQ58298.1	ALH34781.1
BAQ58298.1	ALH34794.1
BAQ58298.1	ALH34801.1
BAQ58298.1	ALH34829.1
BAQ58298.1	ALH34831.1
BAQ58298.1	ALH34833.1
BAQ58298.1	ALH34910.1
BAQ58298.1	ALH34917.1
BAQ58298.1	ALH34930.1
BAQ58298.1	ALH34935.1
BAQ58298.1	ALH34940.1
BAQ58298.1	ALH34942.1
BAQ58298.1	ALH34957.1
BAQ58298.1	ALH34973.1
BAQ58298.1	ALH34985.1
BAQ58298.1	ALH35010.1
BAQ58298.1	ALH35020.1
BAQ58298.1	ALH35027.1
BAQ58298.1	ALH35030.1
BAQ58298.1	ALH35042.1
BAQ58298.1	ALH35044.1
BAQ58298.1	ALH35046.1
BAQ58298.1	ALH35060.1
BAQ58298.1	ALH35086.1
BAQ58298.1	ALH35106.1
BAQ58298.1	ALH35117.1
BAQ58298.1	ALH35119.1
BAQ58298.1	ALH35122.1
BAQ58298.1	ALH35136.1
BAQ58298.1	ALH35147.1
BAQ58298.1	ALH35179.1
BAQ58298.1	ALH35181.1
BAQ58298.1	ALH35205.1
BAQ58298.1	ALH35225.1
BAQ58298.1	ALH35251.1
BAQ58298.1	ALH35256.1
BAQ58298.1	ALH35287.1
BAQ58298.1	ALH35295.1
BAQ58298.1	ALH35307.1
BAQ58298.1	ALH35318.1
BAQ58298.1	ALH35333.1
BAQ58298.1	ALH35348.1
BAQ58298.1	ALH35363.1
BAQ58298.1	ALH35375.1
BAQ58298.1	ALH35382.1
BAQ58298.1	ALH35384.1
BAQ58298.1	ALH35401.1
BAQ58298.1	ALH35406.1
BAQ58298.1	ALH35420.1
BAQ58298.1	ALH35432.1
BAQ58298.1	ALH35444.1
BAQ58298.1	ALH35453.1
BAQ58298.1	ALH35459.1
BAQ58298.1	ALH35491.1
BAQ58298.1	ALH35494.1
BAQ58298.1	ALH35512.1
BAQ58298.1	ALH35514.1
BAQ58298.1	ALH35520.1
BAQ58298.1	ALH35528.1
BAQ58298.1	ALH35551.1
BAQ58298.1	ALH35564.1
BAQ58298.1	ALH35566.1
BAQ58298.1	ALH35569.1
BAQ58298.1	ALH35590.1
BAQ58298.1	ALH35595.1
BAQ58298.1	ALH35607.1
BAQ58298.1	ALH35613.1
BAQ58298.1	ALH35617.1
BAQ58298.1	ALH35623.1
BAQ58298.1	ALH35625.1
BAQ58298.1	ALH35631.1
BAQ58298.1	ALH35640.1
BAQ58298.1	ALH35645.1
BAQ58298.1	ALH35674.1
BAQ58298.1	ALH35688.1
BAQ58298.1	ALH35694.1
BAQ58298.1	ALH35696.1
BAQ58298.1	ALH35719.1
BAQ58298.1	ALH35722.1
BAQ58298.1	ALH35725.1
BAQ58298.1	ALH35739.1
BAQ58298.1	ALH35748.1
BAQ58298.1	ALH35762.1
BAQ58298.1	ALH35767.1
BAQ58298.1	ALH35769.1
BAQ58298.1	ALH35776.1
BAQ58298.1	ALH35782.1
BAQ58298.1	ALH35788.1
BAQ58298.1	ALH35794.1
BAQ58298.1	ALH35807.1
BAQ58298.1	ALH35817.1
BAQ58298.1	ALH35819.1
BAQ58298.1	ALH35821.1
BAQ58298.1	ALH35823.1
BAQ58298.1	ALH35828.1
BAQ58298.1	ALH35838.1
BAQ58298.1	ALH35842.1
BAQ58298.1	ALH35847.1
BAQ58298.1	ALH35871.1
BAQ58298.1	ALH35882.1
BAQ58298.1	ALH35890.1
BAQ58298.1	ALH35896.1
BAQ58298.1	ALH35911.1
BAQ58298.1	ALH35922.1
BAQ58298.1	ALH35925.1
BAQ58298.1	ALH35937.1
BAQ58298.1	ALH35941.1
BAQ58298.1	ALH35956.1
BAQ58298.1	ALH35959.1
BAQ58298.1	ALH35963.1
BAQ58298.1	ALH35966.1
BAQ58298.1	ALH35982.1
BAQ58298.1	ALH35992.1
BAQ58298.1	ALH36049.1
BAQ58298.1	ALH36059.1
BAQ58298.1	ALH36072.1
BAQ58298.1	ALH36096.1
BAQ58298.1	ALH36108.1
BAQ58298.1	ALH36120.1
BAQ58298.1	ALH36129.1
BAQ58298.1	ALH36137.1
BAQ58298.1	ALH36163.1
BAQ58298.1	ALH36183.1
BAQ58298.1	ALH36203.1
BAQ58298.1	ALH36210.1
BAQ58298.1	ALH36218.1
BAQ58298.1	ALH36235.1
BAQ58298.1	ALH36256.1
BAQ58298.1	ALH36261.1
BAQ58298.1	ALH36272.1
BAQ58298.1	ALH36330.1
BAQ58298.1	ALH36338.1
BAQ58298.1	ALH36348.1
BAQ58298.1	ALH36363.1
BAQ58298.1	ALH36395.1
BAQ58298.1	ALH36408.1
BAQ58298.1	ALH36417.1
BAQ58298.1	ALH36419.1
BAQ58298.1	ALH36428.1
BAQ58298.1	ALH36462.1
BAQ58298.1	ALH36470.1
BAQ58298.1	ALH36489.1
BAQ58298.1	ALH36503.1
BAQ58298.1	ALH36515.1
BAQ58298.1	ALH36522.1
BAQ58298.1	ALH36534.1
BAQ58298.1	ALH36537.1
BAQ58298.1	ALH36542.1
BAQ58298.1	ALH36554.1
BAQ58298.1	ALH36581.1
BAQ58298.1	ALH36593.1
BAQ58298.1	ALH36611.1
BAQ58298.1	ALH36624.1
BAQ58298.1	ALH36630.1
BAQ58298.1	ALH36642.1
BAQ58298.1	ALH36647.1
BAQ58298.1	ALH36652.1
BAQ58298.1	ALH36654.1
BAQ58298.1	ALH36656.1
BAQ58298.1	ALH36658.1
BAQ58298.1	ALH36703.1
BAQ58298.1	ALH36716.1
BAQ58298.1	ALH36723.1
BAQ58298.1	ALH36740.1
BAQ58298.1	ALH36742.1
BAQ58298.1	ALH36783.1
BAQ58298.1	ALH36794.1
BAQ58298.1	ALH36811.1
BAQ58298.1	ALH36832.1
BAQ58298.1	ALH36851.1
BAQ58298.1	ALH36864.1
BAQ58298.1	ALH36875.1
BAQ58298.1	ALH36887.1
BAQ58298.1	ALH36891.1
BAQ58298.1	ALH36900.1
BAQ58298.1	ALH36930.1
BAQ58298.1	ALH36952.1
BAQ58298.1	ALH36973.1
BAQ58298.1	ALH36981.1
BAQ58298.1	ALH37001.1
BAQ58298.1	ALH37009.1
BAQ58298.1	ALH37023.1
BAQ58298.1	ALH37035.1
BAQ58298.1	ALH37048.1
BAQ58298.1	ALH37060.1
BAQ58298.1	ALH37072.1
BAQ58298.1	ALH37084.1
BAQ58298.1	ALH37096.1
BAQ58298.1	ALH37108.1
BAQ58298.1	ALH37120.1
BAQ58298.1	ALH37132.1
BAQ58298.1	ALH37159.1
BAQ58298.1	ALH37164.1
BAQ58298.1	ALH37175.1
BAQ58298.1	ALH37187.1
BAQ58298.1	ALH37189.1
BAQ58298.1	ALH37201.1
BAQ58298.1	ALH37213.1
BAQ58298.1	ALH37226.1
BAQ58298.1	ALH37237.1
BAQ58298.1	ALH37260.1
BAQ58298.1	ALH37279.1
BAQ58298.1	ALH37285.1
BAQ58298.1	ALH37297.1
BAQ58298.1	ALH37309.1
BAQ58298.1	ALH37321.1
BAQ58298.1	ALH37333.1
BAQ58298.1	ALH37350.1
BAQ58298.1	ALH37362.1
BAQ58298.1	ALH37374.1
BAQ58298.1	ALH37386.1
BAQ58298.1	ALH37398.1
BAQ58298.1	ALH37409.1
BAQ58298.1	ALH37412.1
BAQ58298.1	ALH37422.1
BAQ58298.1	ALH37434.1
BAQ58298.1	ALH37448.1
BAQ58298.1	ALH37459.1
BAQ58298.1	ALH37468.1
BAQ58298.1	ALH37471.1
BAQ58298.1	ALH37486.1
BAQ58298.1	ALH37492.1
BAQ58298.1	ALH37510.1
BAQ58298.1	ALH37522.1
BAQ58298.1	ALH37541.1
BAQ58298.1	ALH37560.1
BAQ58298.1	ALH37575.1
BAQ58298.1	ALH37591.1
BAQ58298.1	ALH37597.1
BAQ58298.1	ALH37604.1
BAQ58298.1	ALH37622.1
BAQ58298.1	ALH37628.1
BAQ58298.1	ALH37640.1
BAQ58298.1	ALH37652.1
BAQ58298.1	ALH37664.1
BAQ58298.1	ALH37676.1
BAQ58298.1	ALH37691.1
BAQ58298.1	ALH37703.1
BAQ58298.1	ALH37715.1
BAQ58298.1	ALH37727.1
BAQ58298.1	ALH37751.1
BAQ58298.1	ALH37763.1
BAQ58298.1	ALH37770.1
BAQ58298.1	ALH37786.1
BAQ58298.1	ALH37793.1
BAQ58298.1	ALH37798.1
BAQ58298.1	ALH37810.1
BAQ58298.1	ALH37822.1
BAQ58298.1	ALH37828.1
BAQ58298.1	ALH37835.1
BAQ58298.1	ALH37847.1
BAQ58298.1	ALH37859.1
BAQ58298.1	ALH37877.1
BAQ58298.1	ALH37889.1
BAQ58298.1	ALH37907.1
BAQ58298.1	ALH37916.1
BAQ58298.1	ALH37935.1
BAQ58298.1	ALH37947.1
BAQ58298.1	ALH37958.1
BAQ58298.1	ALH37964.1
BAQ58298.1	ALH37977.1
BAQ58298.1	ALH37997.1
BAQ58298.1	ALH37999.1
BAQ58298.1	ALH38010.1
BAQ58298.1	ALH38022.1
BAQ58298.1	ALH38036.1
BAQ58298.1	ALH38047.1
BAQ58298.1	ALH38052.1
BAQ58298.1	ALH38071.1
BAQ58298.1	ALH38083.1
BAQ58298.1	ALH38086.1
BAQ58298.1	ALH38094.1
BAQ58298.1	ALJ53480.1
BAQ58298.1	ALM04282.1
BAQ58298.1	ALM04284.1
BAQ58298.1	ALM04286.1
BAQ58298.1	ALM04288.1
BAQ58298.1	ALM04290.1
BAQ58298.1	ALM04292.1
BAQ58298.1	ALM04294.1
BAQ58298.1	ALM04296.1
BAQ58298.1	ALM04298.1
BAQ58298.1	ALM04300.1
BAQ58298.1	ALM04302.1
BAQ58298.1	ALM04304.1
BAQ58298.1	ALM04306.1
BAQ58298.1	ALM04400.1
BAQ58298.1	ALM04402.1
BAQ58298.1	ALM04404.1
BAQ58298.1	ALM04406.1
BAQ58298.1	ALM04408.1
BAQ58298.1	ALM04410.1
BAQ58298.1	ALM04412.1
BAQ58298.1	ALM04414.1
BAQ58298.1	ALM04416.1
BAQ58298.1	ALM04418.1
BAQ58298.1	ALM04420.1
BAQ58298.1	ALM04422.1
BAQ58298.1	ALM04424.1
BAQ58298.1	ALM04426.1
BAQ58298.1	ALM04428.1
BAQ58298.1	ALM04430.1
BAQ58298.1	ALM04432.1
BAQ58298.1	ALM04434.1
BAQ58298.1	ALM04436.1
BAQ58298.1	ALM04438.1
BAQ58298.1	ALM04440.1
BAQ58298.1	ALM04442.1
BAQ58298.1	ALM04444.1
BAQ58298.1	ALM04446.1
BAQ58298.1	ALM04448.1
BAQ58298.1	ALM04450.1
BAQ58298.1	ALM04452.1
BAQ58298.1	ALM04454.1
BAQ58298.1	ALM04456.1
BAQ58298.1	ALM04458.1
BAQ58298.1	ALM04856.1
BAQ58298.1	ALM04858.1
BAQ58298.1	ALM04860.1
BAQ58298.1	ALM04862.1
BAQ58298.1	ALM04864.1
BAQ58298.1	ALM04866.1
BAQ58298.1	ALM04868.1
BAQ58298.1	ALM04870.1
BAQ58298.1	ALM04872.1
BAQ58298.1	ALM04874.1
BAQ58298.1	ALM04876.1
BAQ58298.1	ALM04878.1
BAQ58298.1	ALM04880.1
BAQ58298.1	ALM04882.1
BAQ58298.1	ALM04884.1
BAQ58298.1	ALM04886.1
BAQ58298.1	ALM04888.1
BAQ58298.1	ALM04890.1
BAQ58298.1	ALM04892.1
BAQ58298.1	ALM04894.1
BAQ58298.1	ALM04896.1
BAQ58298.1	ALM04898.1
BAQ58298.1	ALM04900.1
BAQ58298.1	ALM04902.1
BAQ58298.1	ALM04904.1
BAQ58298.1	ALM04906.1
BAQ58298.1	ALM04908.1
BAQ58298.1	ALM04910.1
BAQ58298.1	ALM04912.1
BAQ58298.1	ALM04914.1
BAQ58298.1	ALM04916.1
BAQ58298.1	ALM04918.1
BAQ58298.1	ALM04920.1
BAQ58298.1	ALM04922.1
BAQ58298.1	ALM04924.1
BAQ58298.1	ALM04926.1
BAQ58298.1	ALM04928.1
BAQ58298.1	ALM04930.1
BAQ58298.1	ALM04932.1
BAQ58298.1	ALM04934.1
BAQ58298.1	ALM04936.1
BAQ58298.1	ALM04938.1
BAQ58298.1	ALM04940.1
BAQ58298.1	ALM04942.1
BAQ58298.1	ALM04944.1
BAQ58298.1	ALM04946.1
BAQ58298.1	ALM04948.1
BAQ58298.1	ALM04950.1
BAQ58298.1	ALM04952.1
BAQ58298.1	ALM04954.1
BAQ58298.1	ALM04956.1
BAQ58298.1	ALM04958.1
BAQ58298.1	ALM04960.1
BAQ58298.1	ALM04962.1
BAQ58298.1	ALM04964.1
BAQ58298.1	ALM04966.1
BAQ58298.1	ALM04968.1
BAQ58298.1	ALM04970.1
BAQ58298.1	ALM04972.1
BAQ58298.1	ALM04974.1
BAQ58298.1	ALM04976.1
BAQ58298.1	ALM04978.1
BAQ58298.1	ALM04980.1
BAQ58298.1	ALM04982.1
BAQ58298.1	ALM04984.1
BAQ58298.1	ALM04986.1
BAQ58298.1	ALM04988.1
BAQ58298.1	ALM04990.1
BAQ58298.1	ALM04992.1
BAQ58298.1	ALM04994.1
BAQ58298.1	ALM04996.1
BAQ58298.1	ALM04998.1
BAQ58298.1	ALM05000.1
BAQ58298.1	ALM05002.1
BAQ58298.1	ALM05004.1
BAQ58298.1	ALM05006.1
BAQ58298.1	ALM05008.1
BAQ58298.1	ALM05010.1
BAQ58298.1	ALM05012.1
BAQ58298.1	ALM05014.1
BAQ58298.1	ALM05016.1
BAQ58298.1	ALM05018.1
BAQ58298.1	ALM05020.1
BAQ58298.1	ALM05022.1
BAQ58298.1	ALM05024.1
BAQ58298.1	ALM05026.1
BAQ58298.1	ALM05028.1
BAQ58298.1	ALM05030.1
BAQ58298.1	ALM05032.1
BAQ58298.1	ALM05366.1
BAQ58298.1	ALM05368.1
BAQ58298.1	ALM05370.1
BAQ58298.1	ALM05372.1
BAQ58298.1	ALM05374.1
BAQ58298.1	ALM05376.1
BAQ58298.1	ALM05378.1
BAQ58298.1	ALM05380.1
BAQ58298.1	ALM05382.1
BAQ58298.1	ALM05384.1
BAQ58298.1	ALM05386.1
BAQ58298.1	ALM05388.1
BAQ58298.1	ALM05390.1
BAQ58298.1	ALM05392.1
BAQ58298.1	ALM05394.1
BAQ58298.1	ALM05396.1
BAQ58298.1	ALM05398.1
BAQ58298.1	ALM05976.1
BAQ58298.1	ALM05978.1
BAQ58298.1	ALT19789.1
BAQ58298.1	ALX27864.1
BAQ58298.1	ALX27876.1
BAQ58298.1	ALX27888.1
BAQ58298.1	ALX27900.1
BAQ58298.1	ALX28453.1
BAQ58298.1	ALX28455.1
BAQ58298.1	ALX28457.1
BAQ58298.1	ALX28459.1
BAQ58298.1	ALX28461.1
BAQ58298.1	ALH28282.1
BAQ58298.1	ALH28293.1
BAQ58298.1	ALH28304.1
BAQ58298.1	ALH28314.1
BAQ58298.1	ALH28318.1
BAQ58298.1	ALH28324.1
BAQ58298.1	ALH28358.1
BAQ58298.1	ALH28385.1
BAQ58298.1	ALH28390.1
BAQ58298.1	ALH28393.1
BAQ58298.1	ALH28395.1
BAQ58298.1	ALH28406.1
BAQ58298.1	ALH28416.1
BAQ58298.1	ALH28423.1
BAQ58298.1	ALH28430.1
BAQ58298.1	ALH28456.1
BAQ58298.1	ALH28463.1
BAQ58298.1	ALH28465.1
BAQ58298.1	ALH28489.1
BAQ58298.1	ALH28497.1
BAQ58298.1	ALH28503.1
BAQ58298.1	ALH28529.1
BAQ58298.1	ALH28534.1
BAQ58298.1	ALH28538.1
BAQ58298.1	ALH28544.1
BAQ58298.1	ALH28546.1
BAQ58298.1	ALH28558.1
BAQ58298.1	ALH28615.1
BAQ58298.1	ALH28630.1
BAQ58298.1	ALH28632.1
BAQ58298.1	ALH28637.1
BAQ58298.1	ALH28661.1
BAQ58298.1	ALH28714.1
BAQ58298.1	ALH28748.1
BAQ58298.1	ALH28751.1
BAQ58298.1	ALH28754.1
BAQ58298.1	ALH28807.1
BAQ58298.1	ALH28825.1
BAQ58298.1	ALH28838.1
BAQ58298.1	ALH28870.1
BAQ58298.1	ALH28889.1
BAQ58298.1	ALH28921.1
BAQ58298.1	ALH28925.1
BAQ58298.1	ALH28932.1
BAQ58298.1	ALH28952.1
BAQ58298.1	ALH28956.1
BAQ58298.1	ALH29007.1
BAQ58298.1	ALH29009.1
BAQ58298.1	ALH29019.1
BAQ58298.1	ALH29045.1
BAQ58298.1	ALH29055.1
BAQ58298.1	ALH29062.1
BAQ58298.1	ALH29069.1
BAQ58298.1	ALH29083.1
BAQ58298.1	ALH29118.1
BAQ58298.1	ALH29132.1
BAQ58298.1	ALH29140.1
BAQ58298.1	ALH29144.1
BAQ58298.1	ALH29192.1
BAQ58298.1	ALH29196.1
BAQ58298.1	ALH29198.1
BAQ58298.1	ALH29200.1
BAQ58298.1	ALH29225.1
BAQ58298.1	ALH29286.1
BAQ58298.1	ALH29288.1
BAQ58298.1	ALH29303.1
BAQ58298.1	ALH29305.1
BAQ58298.1	ALH29318.1
BAQ58298.1	ALH29320.1
BAQ58298.1	ALH29326.1
BAQ58298.1	ALH29334.1
BAQ58298.1	ALH29351.1
BAQ58298.1	ALH29369.1
BAQ58298.1	ALH29375.1
BAQ58298.1	ALH29424.1
BAQ58298.1	ALH29439.1
BAQ58298.1	ALH29463.1
BAQ58298.1	ALH29465.1
BAQ58298.1	ALH29484.1
BAQ58298.1	ALH29493.1
BAQ58298.1	ALH29496.1
BAQ58298.1	ALH29500.1
BAQ58298.1	ALH29528.1
BAQ58298.1	ALH29531.1
BAQ58298.1	ALH29533.1
BAQ58298.1	ALH29538.1
BAQ58298.1	ALH29545.1
BAQ58298.1	ALH29553.1
BAQ58298.1	ALH29581.1
BAQ58298.1	ALH29592.1
BAQ58298.1	ALH29609.1
BAQ58298.1	ALH29615.1
BAQ58298.1	ALH29651.1
BAQ58298.1	ALH29658.1
BAQ58298.1	ALH29686.1
BAQ58298.1	ALH29739.1
BAQ58298.1	ALH29743.1
BAQ58298.1	ALH29768.1
BAQ58298.1	ALH29771.1
BAQ58298.1	ALH29778.1
BAQ58298.1	ALH29797.1
BAQ58298.1	ALH29808.1
BAQ58298.1	ALH29815.1
BAQ58298.1	ALH29826.1
BAQ58298.1	ALH29834.1
BAQ58298.1	ALH29844.1
BAQ58298.1	ALH29846.1
BAQ58298.1	ALH29877.1
BAQ58298.1	ALH29881.1
BAQ58298.1	ALH29884.1
BAQ58298.1	ALH29886.1
BAQ58298.1	ALH29928.1
BAQ58298.1	ALH29965.1
BAQ58298.1	ALH29974.1
BAQ58298.1	ALH29985.1
BAQ58298.1	ALH29989.1
BAQ58298.1	ALH29991.1
BAQ58298.1	ALH29995.1
BAQ58298.1	ALH29997.1
BAQ58298.1	ALH30009.1
BAQ58298.1	ALH30012.1
BAQ58298.1	ALH30042.1
BAQ58298.1	ALH30079.1
BAQ58298.1	ALH30087.1
BAQ58298.1	ALH30107.1
BAQ58298.1	ALH30114.1
BAQ58298.1	ALH30116.1
BAQ58298.1	ALH30130.1
BAQ58298.1	ALH30135.1
BAQ58298.1	ALH30142.1
BAQ58298.1	ALH30169.1
BAQ58298.1	ALH30187.1
BAQ58298.1	ALH30200.1
BAQ58298.1	ALH30204.1
BAQ58298.1	ALH30206.1
BAQ58298.1	ALH30219.1
BAQ58298.1	ALH30230.1
BAQ58298.1	ALH30240.1
BAQ58298.1	ALH30244.1
BAQ58298.1	ALH30248.1
BAQ58298.1	ALH30253.1
BAQ58298.1	ALH30275.1
BAQ58298.1	ALH30305.1
BAQ58298.1	ALH30315.1
BAQ58298.1	ALH30319.1
BAQ58298.1	ALH30328.1
BAQ58298.1	ALH30339.1
BAQ58298.1	ALH30368.1
BAQ58298.1	ALH30381.1
BAQ58298.1	ALH30398.1
BAQ58298.1	ALH30431.1
BAQ58298.1	ALH30434.1
BAQ58298.1	ALH30436.1
BAQ58298.1	ALH30441.1
BAQ58298.1	ALH30459.1
BAQ58298.1	ALH30473.1
BAQ58298.1	ALH30480.1
BAQ58298.1	ALH30491.1
BAQ58298.1	ALH30493.1
BAQ58298.1	ALH30526.1
BAQ58298.1	ALH30543.1
BAQ58298.1	ALH30549.1
BAQ58298.1	ALH30554.1
BAQ58298.1	ALH30563.1
BAQ58298.1	ALH30570.1
BAQ58298.1	ALH30574.1
BAQ58298.1	ALH30580.1
BAQ58298.1	ALH30607.1
BAQ58298.1	ALH30618.1
BAQ58298.1	ALH30634.1
BAQ58298.1	ALH30650.1
BAQ58298.1	ALH30673.1
BAQ58298.1	ALH30689.1
BAQ58298.1	ALH30695.1
BAQ58298.1	ALH30705.1
BAQ58298.1	ALH30729.1
BAQ58298.1	ALH30750.1
BAQ58298.1	ALH30755.1
BAQ58298.1	ALH30768.1
BAQ58298.1	ALH30778.1
BAQ58298.1	ALH30781.1
BAQ58298.1	ALH30788.1
BAQ58298.1	ALH30793.1
BAQ58298.1	ALH30809.1
BAQ58298.1	ALH30811.1
BAQ58298.1	ALH30825.1
BAQ58298.1	ALH30839.1
BAQ58298.1	ALH30850.1
BAQ58298.1	ALH30860.1
BAQ58298.1	ALH30877.1
BAQ58298.1	ALH30916.1
BAQ58298.1	ALH30923.1
BAQ58298.1	ALH30925.1
BAQ58298.1	ALH30928.1
BAQ58298.1	ALH30935.1
BAQ58298.1	ALH30956.1
BAQ58298.1	ALH30966.1
BAQ58298.1	ALH30972.1
BAQ58298.1	ALH30974.1
BAQ58298.1	ALH30990.1
BAQ58298.1	ALH31067.1
BAQ58298.1	ALH31073.1
BAQ58298.1	ALH31088.1
BAQ58298.1	ALH31094.1
BAQ58298.1	ALH31099.1
BAQ58298.1	ALH31104.1
BAQ58298.1	ALH31107.1
BAQ58298.1	ALH31121.1
BAQ58298.1	ALH31123.1
BAQ58298.1	ALH31127.1
BAQ58298.1	ALH31130.1
BAQ58298.1	ALH31141.1
BAQ58298.1	ALH31175.1
BAQ58298.1	ALH31179.1
BAQ58298.1	ALH31181.1
BAQ58298.1	ALH31195.1
BAQ58298.1	ALH31199.1
BAQ58298.1	ALH31201.1
BAQ58298.1	ALH31205.1
BAQ58298.1	ALH31209.1
BAQ58298.1	ALH31221.1
BAQ58298.1	ALH31224.1
BAQ58298.1	ALH31243.1
BAQ58298.1	ALH31245.1
BAQ58298.1	ALH31247.1
BAQ58298.1	ALH31256.1
BAQ58298.1	ALH31258.1
BAQ58298.1	ALH31269.1
BAQ58298.1	ALH31271.1
BAQ58298.1	ALH31274.1
BAQ58298.1	ALH31292.1
BAQ58298.1	ALH31337.1
BAQ58298.1	ALH31340.1
BAQ58298.1	ALH31349.1
BAQ58298.1	ALH31357.1
BAQ58298.1	ALH31361.1
BAQ58298.1	ALH31363.1
BAQ58298.1	ALH31387.1
BAQ58298.1	ALH31396.1
BAQ58298.1	ALH31420.1
BAQ58298.1	ALH31430.1
BAQ58298.1	ALH31452.1
BAQ58298.1	ALH31462.1
BAQ58298.1	ALH31464.1
BAQ58298.1	ALH31479.1
BAQ58298.1	ALH31489.1
BAQ58298.1	ALH31491.1
BAQ58298.1	ALH31498.1
BAQ58298.1	ALH31513.1
BAQ58298.1	ALH31517.1
BAQ58298.1	ALH31519.1
