AUI42241.1:1-757	AUI42241.1:1-757
ADI79236.1:1-767	ACF25005.1:1-757
ADI79236.1:1-767	ACF25021.1:1-757
ADI79236.1:1-767	ACF25129.1:1-757
ADI79236.1:1-767	ACF25140.1:1-757
ADI79236.1:1-767	ACF25151.1:1-757
ADI79236.1:1-767	ACF25162.1:1-757
ADI79236.1:1-767	ACF25173.1:1-757
ADI79236.1:1-767	ACF25184.1:1-757
ADI79236.1:1-767	ACF25195.1:1-757
ADI79236.1:1-767	ACF25206.1:1-757
ADI79236.1:1-767	ACF25217.1:1-757
ADI79236.1:1-767	ACF25228.1:1-757
ADI79236.1:1-767	ACF25239.1:1-757
ADI79236.1:1-767	ACF25260.1:1-757
ADI79236.1:1-767	ACF25271.1:1-757
ADI79236.1:1-767	ACF25282.1:1-757
ADI79236.1:1-767	ACF25293.1:1-757
ADI79236.1:1-767	ACF25304.1:1-757
ADI79236.1:1-767	ACF25315.1:1-757
ADI79236.1:1-767	ACF25326.1:1-757
ADI79236.1:1-767	ACF25337.1:1-757
ADI79236.1:1-767	ACF25348.1:1-757
ADI79236.1:1-767	ACF25359.1:1-757
ADI79236.1:1-767	ACF25370.1:1-755
ADI79236.1:1-767	ACF25381.1:1-757
ADI79236.1:1-767	ACF25392.1:1-757
ADI79236.1:1-767	ACF25403.1:1-757
ADI79236.1:1-767	ACF25414.1:1-757
ADI79236.1:1-767	ACF25425.1:1-757
ADI79236.1:1-767	ACF25436.1:1-757
ADI79236.1:1-767	ACF25447.1:1-757
ADI79236.1:1-767	ACF25458.1:1-757
ADI79236.1:1-767	ACF25469.1:1-757
ADI79236.1:1-767	ACF25480.1:1-757
ADI79236.1:1-767	ACF25501.1:1-757
ADI79236.1:1-767	ACF25523.1:1-757
ADI79236.1:1-767	ACF25540.1:1-757
ADI79236.1:1-767	ACF25554.1:1-757
ADI79236.1:1-767	ACF25565.1:1-757
ADI79236.1:1-767	ACF25587.1:1-757
ADI79236.1:1-767	ACF25598.1:1-757
ADI79236.1:1-767	ACF25608.1:1-757
ADI79236.1:1-767	ACF25618.1:1-757
ADI79236.1:1-767	ACF25629.1:1-758
ADI79236.1:1-767	ACF25658.1:1-757
ADI79236.1:1-767	ACF25668.1:1-757
ADI79236.1:1-767	ACF25681.1:1-757
ADI79236.1:1-767	ACF25703.1:1-757
ADI79236.1:1-767	ACF25723.1:1-757
ADI79236.1:1-767	ACF25745.1:1-757
ADI79236.1:1-767	ACF25756.1:1-757
ADI79236.1:1-767	ACF25811.1:1-757
ADI79236.1:1-767	ACF25822.1:1-757
ADI79236.1:1-767	ACF32592.1:1-757
ADI79236.1:1-767	ACF33640.1:1-757
ADI79236.1:1-767	ACF33681.1:1-757
ADI79236.1:1-767	ACF33692.1:1-757
ADI79236.1:1-767	ACF33703.1:1-757
ADI79236.1:1-767	ACF33714.1:1-757
ADI79236.1:1-767	ACF33725.1:1-757
ADI79236.1:1-767	ACF33736.1:1-757
ADI79236.1:1-767	ACF33747.1:1-757
ADI79236.1:1-767	ACF33758.1:1-757
ADI79236.1:1-767	ACF33769.1:1-757
ADI79236.1:1-767	ACF36752.1:1-757
ADI79236.1:1-767	ACF36769.1:1-757
ADI79236.1:1-767	ACF36833.1:1-758
ADI79236.1:1-767	ACF37316.1:1-757
ADI79236.1:1-767	ACF37318.1:1-757
ADI79236.1:1-767	ACF37320.1:1-757
ADI79236.1:1-767	ACF76775.1:1-733
ADI79236.1:1-767	ACF76779.1:1-733
ADI79236.1:1-767	ACF76781.1:1-733
ADI79236.1:1-767	ACF76783.1:1-733
ADI79236.1:1-767	ACF76785.1:1-733
ADI79236.1:1-767	ACF76787.1:1-733
ADI79236.1:1-767	ACF76789.1:1-733
ADI79236.1:1-767	ACF76791.1:1-733
ADI79236.1:1-767	ACF76795.1:1-733
ADI79236.1:1-767	ACG50704.1:1-757
ADI79236.1:1-767	ACG58436.1:1-757
ADI79236.1:1-767	ACG58447.1:1-757
ADI79236.1:1-767	ACG58458.1:1-757
ADI79236.1:1-767	ACG58469.1:1-757
ADI79236.1:1-767	ACG58480.1:1-757
ADI79236.1:1-767	ACG58491.1:1-757
ADI79236.1:1-767	ACG58502.1:1-757
ADI79236.1:1-767	ACG58513.1:1-757
ADI79236.1:1-767	ACG58524.1:1-757
ADI79236.1:1-767	ACG58535.1:1-757
ADI79236.1:1-767	ACG58546.1:1-757
ADI79236.1:1-767	ACG58557.1:1-757
ADI79236.1:1-767	ACG58568.1:1-757
ADI79236.1:1-767	ACG58579.1:1-757
ADI79236.1:1-767	ACG58590.1:1-757
ADI79236.1:1-767	ACG58601.1:1-757
ADI79236.1:1-767	ACG58612.1:1-757
ADI79236.1:1-767	ACG58623.1:1-757
ADI79236.1:1-767	ACG58634.1:1-757
ADI79236.1:1-767	ACG59790.1:1-725
ADI79236.1:1-767	ACG59792.1:1-725
ADI79236.1:1-767	ACG59794.1:1-725
ADI79236.1:1-767	ACG59796.1:1-725
ADI79236.1:1-767	ACG59798.1:1-725
ADI79236.1:1-767	ACG59800.1:1-725
ADI79236.1:1-767	ACG59818.1:1-757
ADI79236.1:1-767	ACG59829.1:1-757
ADI79236.1:1-767	ACG59850.1:1-757
ADI79236.1:1-767	ACG59881.1:1-757
ADI79236.1:1-767	ACH43150.1:1-619
ADI79236.1:1-767	ACH43161.1:1-616
ADI79236.1:1-767	ACH43172.1:1-616
ADI79236.1:1-767	ACH43178.1:1-757
ADI79236.1:1-767	ACI40920.1:1-757
ADI79236.1:1-767	ACI40986.1:1-757
ADI79236.1:1-767	ACI40997.1:1-757
ADI79236.1:1-767	ACI41008.1:1-757
ADI79236.1:1-767	ACI41019.1:1-757
ADI79236.1:1-767	ACI41030.1:1-757
ADI79236.1:1-767	ACI41046.1:1-757
ADI79236.1:1-767	ACI41064.1:1-757
ADI79236.1:1-767	ACI41075.1:1-757
ADI79236.1:1-767	ACI41086.1:1-757
ADI79236.1:1-767	ACI41097.1:1-757
ADI79236.1:1-767	ACI41108.1:1-757
ADI79236.1:1-767	ACI41119.1:1-757
ADI79236.1:1-767	ACI89430.1:1-757
ADI79236.1:1-767	ACJ14453.1:1-757
ADI79236.1:1-767	ACJ14464.1:1-757
ADI79236.1:1-767	ACJ14475.1:1-757
ADI79236.1:1-767	ACJ14486.1:1-757
ADI79236.1:1-767	ACJ24948.1:1-757
ADI79236.1:1-767	ACJ24959.1:1-757
ADI79236.1:1-767	ACJ24970.1:1-757
ADI79236.1:1-767	ACJ53838.1:1-757
ADI79236.1:1-767	ACJ68615.1:1-758
ADI79236.1:1-767	ACJ68636.1:1-758
ADI79236.1:1-767	ACJ68647.1:1-758
ADI79236.1:1-767	ACJ68658.1:1-758
ADI79236.1:1-767	ACJ68669.1:1-758
ADI79236.1:1-767	ACJ68680.1:1-758
ADI79236.1:1-767	ACJ68691.1:1-758
ADI79236.1:1-767	ACJ68702.1:1-758
ADI79236.1:1-767	ACJ68713.1:1-758
ADI79236.1:1-767	ACJ68724.1:1-758
ADI79236.1:1-767	ACJ68735.1:1-758
ADI79236.1:1-767	ACJ68746.1:1-758
ADI79236.1:1-767	ACJ68757.1:1-758
ADI79236.1:1-767	ACJ68768.1:1-758
ADI79236.1:1-767	ACJ68779.1:1-758
ADI79236.1:1-767	ACJ68790.1:1-758
ADI79236.1:1-767	ACJ68807.1:1-725
ADI79236.1:1-767	ACK43249.1:1-757
ADI79236.1:1-767	ACK43322.2:1-757
ADI79236.1:1-767	ACK43358.1:1-757
ADI79236.1:1-767	ACK43398.1:1-757
ADI79236.1:1-767	ACK43419.1:1-757
ADI79236.1:1-767	ACK43434.1:1-751
ADI79236.1:1-767	ACK43436.1:1-751
ADI79236.1:1-767	ACK43438.1:1-751
ADI79236.1:1-767	ACK43440.1:1-751
ADI79236.1:1-767	ACK43446.1:1-751
ADI79236.1:1-767	ACK43448.1:1-751
ADI79236.1:1-767	ACK43450.1:1-751
ADI79236.1:1-767	ACK43454.1:1-751
ADI79236.1:1-767	ACK43456.1:1-751
ADI79236.1:1-767	ACK43458.1:1-751
ADI79236.1:1-767	ACK43460.1:1-751
ADI79236.1:1-767	ACK43462.1:1-751
ADI79236.1:1-767	ACK43464.1:1-751
ADI79236.1:1-767	ACK43466.1:1-751
ADI79236.1:1-767	ACK43468.1:1-751
ADI79236.1:1-767	ACK43470.1:1-751
ADI79236.1:1-767	ACK43472.1:1-751
ADI79236.1:1-767	ACK43474.1:1-751
ADI79236.1:1-767	ACK43476.1:1-751
ADI79236.1:1-767	ACK43478.1:1-751
ADI79236.1:1-767	ACK43482.1:1-751
ADI79236.1:1-767	ACK43484.1:1-751
ADI79236.1:1-767	ACK43486.1:1-751
ADI79236.1:1-767	ACK43488.1:1-751
ADI79236.1:1-767	ACK43490.1:1-751
ADI79236.1:1-767	ACK43492.1:1-751
ADI79236.1:1-767	ACK43771.1:1-757
ADI79236.1:1-767	ACL11967.1:1-758
ADI79236.1:1-767	ACL11978.1:1-758
ADI79236.1:1-767	ACL11989.1:1-758
ADI79236.1:1-767	ACL12000.1:1-758
ADI79236.1:1-767	ACL12011.1:1-757
ADI79236.1:1-767	ACL12022.1:1-758
ADI79236.1:1-767	ACL12402.1:1-752
ADI79236.1:1-767	ACL79919.1:1-757
ADI79236.1:1-767	ACL79943.1:1-757
ADI79236.1:1-767	ACL79954.1:1-757
ADI79236.1:1-767	ACL79973.1:1-757
ADI79236.1:1-767	ACM17284.1:1-757
ADI79236.1:1-767	ACM66683.1:1-757
ADI79236.1:1-767	ACM66694.1:1-757
ADI79236.1:1-767	ACM66705.1:1-757
ADI79236.1:1-767	ACM66716.1:1-757
ADI79236.1:1-767	ACM66727.1:1-757
ADI79236.1:1-767	ACM66738.1:1-757
ADI79236.1:1-767	ACM66749.1:1-757
ADI79236.1:1-767	ACM66760.1:1-757
ADI79236.1:1-767	ACM66771.1:1-757
ADI79236.1:1-767	ACM66782.1:1-757
ADI79236.1:1-767	ACM66793.1:1-757
ADI79236.1:1-767	ACM66804.1:1-757
ADI79236.1:1-767	ACM66815.1:1-757
ADI79236.1:1-767	ACM66826.1:1-757
ADI79236.1:1-767	ACM66837.1:1-757
ADI79236.1:1-767	ACN29484.1:1-758
ADI79236.1:1-767	ACN37877.1:1-757
ADI79236.1:1-767	ACN37894.1:1-757
ADI79236.1:1-767	ACN37904.1:1-757
ADI79236.1:1-767	ACN39317.1:1-757
ADI79236.1:1-767	ACN39330.1:1-757
ADI79236.1:1-767	ACN39441.1:1-757
ADI79236.1:1-767	ACN39443.1:1-592
ADI79236.1:1-767	ACN39445.1:1-592
ADI79236.1:1-767	ACN39448.1:1-688
ADI79236.1:1-767	ACN39450.1:1-593
ADI79236.1:1-767	ACN39452.1:1-757
ADI79236.1:1-767	ACN39454.1:1-592
ADI79236.1:1-767	ACN39456.1:1-688
ADI79236.1:1-767	ACN39458.1:1-592
ADI79236.1:1-767	ACN39460.1:1-757
ADI79236.1:1-767	ACN39462.1:1-757
ADI79236.1:1-767	ACN39464.1:1-758
ADI79236.1:1-767	ACN39466.1:1-757
ADI79236.1:1-767	ACN39468.1:1-757
ADI79236.1:1-767	ACN39470.1:1-757
ADI79236.1:1-767	ACN59664.1:1-384
ADI79236.1:1-767	ACN59674.1:1-384
ADI79236.1:1-767	ACN59684.1:1-384
ADI79236.1:1-767	ACN59694.1:1-384
ADI79236.1:1-767	ACN59704.1:1-384
ADI79236.1:1-767	ACN59714.1:1-384
ADI79236.1:1-767	ACN59724.1:1-384
ADI79236.1:1-767	ACN59734.1:1-384
ADI79236.1:1-767	ACN59744.1:1-384
ADI79236.1:1-767	ACN59754.1:1-384
ADI79236.1:1-767	ACN59764.1:1-384
ADI79236.1:1-767	ACN59774.1:1-384
ADI79236.1:1-767	ACN59784.1:1-384
ADI79236.1:1-767	ACN59794.1:1-384
ADI79236.1:1-767	ACN59804.1:1-384
ADI79236.1:1-767	ACN59814.1:1-384
ADI79236.1:1-767	ACN59824.1:1-384
ADI79236.1:1-767	ACN59834.1:1-384
ADI79236.1:1-767	ACN59844.1:1-384
ADI79236.1:1-767	ACN59854.1:1-384
ADI79236.1:1-767	ACN59864.1:1-384
ADI79236.1:1-767	ACN65651.1:1-758
ADI79236.1:1-767	ACN65663.1:1-757
ADI79236.1:1-767	ACN65674.1:1-758
ADI79236.1:1-767	ACO37165.1:1-722
ADI79236.1:1-767	ACO37167.1:1-722
ADI79236.1:1-767	ACO53843.1:1-757
ADI79236.1:1-767	ACP43599.1:1-757
ADI79236.1:1-767	ACQ71983.1:1-757
ADI79236.1:1-767	ACR09442.1:1-757
ADI79236.1:1-767	ACR09464.1:1-757
ADI79236.1:1-767	ACR09475.1:1-757
ADI79236.1:1-767	ACR09497.1:1-757
ADI79236.1:1-767	ACR09530.1:1-757
ADI79236.1:1-767	ACR09541.1:1-757
ADI79236.1:1-767	ACR09552.1:1-757
ADI79236.1:1-767	ACR09574.1:1-757
ADI79236.1:1-767	ACR09585.1:1-757
ADI79236.1:1-767	ACR09596.1:1-757
ADI79236.1:1-767	ACR09607.1:1-757
ADI79236.1:1-767	ACR09618.1:1-757
ADI79236.1:1-767	ACR09629.1:1-757
ADI79236.1:1-767	ACR27183.1:1-757
ADI79236.1:1-767	ACR48939.1:1-757
ADI79236.1:1-767	ACR49086.1:1-757
ADI79236.1:1-767	ACR49088.1:1-757
ADI79236.1:1-767	ACR49090.1:1-757
ADI79236.1:1-767	ACR49092.1:1-757
ADI79236.1:1-767	ACR49094.1:1-757
ADI79236.1:1-767	ACR49096.1:1-757
ADI79236.1:1-767	ACR49098.1:1-757
ADI79236.1:1-767	ACR49100.1:1-757
ADI79236.1:1-767	ACR49102.1:1-757
ADI79236.1:1-767	ACR49104.1:1-757
ADI79236.1:1-767	ACR49106.1:1-757
ADI79236.1:1-767	ACR49108.1:1-757
ADI79236.1:1-767	ACR49110.1:1-757
ADI79236.1:1-767	ACR49112.1:1-757
ADI79236.1:1-767	ACR49114.1:1-757
ADI79236.1:1-767	ACR49116.1:1-757
ADI79236.1:1-767	ACR49118.1:1-757
ADI79236.1:1-767	ACR49120.1:1-757
ADI79236.1:1-767	ACR49122.1:1-757
ADI79236.1:1-767	ACR49124.1:1-757
ADI79236.1:1-767	ACR49125.1:1-757
ADI79236.1:1-767	ACR49127.1:1-757
ADI79236.1:1-767	ACR49129.1:1-757
ADI79236.1:1-767	ACR49131.1:1-757
ADI79236.1:1-767	ACR49206.1:1-752
ADI79236.1:1-767	ACR56156.1:1-757
ADI79236.1:1-767	ACR56157.1:1-757
ADI79236.1:1-767	ACR56158.1:1-757
ADI79236.1:1-767	ACR56159.1:1-757
ADI79236.1:1-767	ACR56282.1:1-757
ADI79236.1:1-767	ACR56286.1:1-757
ADI79236.1:1-767	ACR66915.1:1-758
ADI79236.1:1-767	ACR66935.1:1-757
ADI79236.1:1-767	ACS68261.1:1-757
ADI79236.1:1-767	ACS68272.1:1-757
ADI79236.1:1-767	ACS68283.1:1-757
ADI79236.1:1-767	ACS68294.1:1-757
ADI79236.1:1-767	ACS68305.1:1-757
ADI79236.1:1-767	ACS68316.1:1-757
ADI79236.1:1-767	ACS68327.1:1-757
ADI79236.1:1-767	ACS68338.1:1-757
ADI79236.1:1-767	ACS68349.1:1-757
ADI79236.1:1-767	ACS68380.1:1-757
ADI79236.1:1-767	ACS68390.1:1-757
ADI79236.1:1-767	ACS68400.1:1-757
ADI79236.1:1-767	ACS68410.1:1-757
ADI79236.1:1-767	ACS68432.1:1-757
ADI79236.1:1-767	ACS68442.1:1-757
ADI79236.1:1-767	ACS68453.1:1-757
ADI79236.1:1-767	ACS68464.1:1-757
ADI79236.1:1-767	ACS68468.1:1-757
ADI79236.1:1-767	ACS68479.1:1-757
ADI79236.1:1-767	ACS89003.1:1-757
ADI79236.1:1-767	ACS89013.1:1-757
ADI79236.1:1-767	ACS89024.1:1-757
ADI79236.1:1-767	ACT20720.1:1-757
ADI79236.1:1-767	ACT75679.1:1-757
ADI79236.1:1-767	ACT75690.1:1-757
ADI79236.1:1-767	ACT76058.1:1-757
ADI79236.1:1-767	ACT82334.1:1-757
ADI79236.1:1-767	ACT83219.2:1-757
ADI79236.1:1-767	ACT83230.2:1-757
ADI79236.1:1-767	ACT83241.2:1-757
ADI79236.1:1-767	ACT97041.1:1-756
ADI79236.1:1-767	ACT97043.1:1-754
ADI79236.1:1-767	ACT97045.1:1-756
ADI79236.1:1-767	ACT97047.1:1-756
ADI79236.1:1-767	ACT97049.1:1-756
ADI79236.1:1-767	ACT97051.1:1-756
ADI79236.1:1-767	ACU83887.1:1-723
ADI79236.1:1-767	ACU87006.1:1-757
ADI79236.1:1-767	ACU87008.1:1-748
ADI79236.1:1-767	ACU87010.1:1-743
ADI79236.1:1-767	ACU87012.1:1-690
ADI79236.1:1-767	ACU87014.1:1-757
ADI79236.1:1-767	ACU87016.1:1-757
ADI79236.1:1-767	ACU87018.1:1-757
ADI79236.1:1-767	ACU87020.1:1-757
ADI79236.1:1-767	ACU87022.1:1-757
ADI79236.1:1-767	ACU87024.1:1-757
ADI79236.1:1-767	ACU87026.1:1-757
ADI79236.1:1-767	ACU87028.1:1-758
ADI79236.1:1-767	ACU87030.1:1-758
ADI79236.1:1-767	ACU87032.1:1-758
ADI79236.1:1-767	ACU87034.1:1-758
ADI79236.1:1-767	ACU87036.1:1-758
ADI79236.1:1-767	ACU87038.1:1-758
ADI79236.1:1-767	ACU87040.1:1-758
ADI79236.1:1-767	ACU87042.1:1-757
ADI79236.1:1-767	ACU87044.1:1-757
ADI79236.1:1-767	ACU87046.1:1-757
ADI79236.1:1-767	ACU87048.1:1-757
ADI79236.1:1-767	ACU87049.1:1-753
ADI79236.1:1-767	ACU87050.1:1-757
ADI79236.1:1-767	ACU87052.1:1-757
ADI79236.1:1-767	ACV52970.1:1-757
ADI79236.1:1-767	ACV86818.1:1-758
ADI79236.1:1-767	ACV86828.1:1-757
ADI79236.1:1-767	ACV86838.1:1-757
ADI79236.1:1-767	ACV86848.1:1-757
ADI79236.1:1-767	ACV86858.1:1-757
ADI79236.1:1-767	ACV86868.1:1-757
ADI79236.1:1-767	ACV86878.1:1-758
ADI79236.1:1-767	ACV86888.1:1-758
ADI79236.1:1-767	ACV86898.1:1-758
ADI79236.1:1-767	ACV90504.1:1-757
ADI79236.1:1-767	ACV90521.1:1-757
ADI79236.1:1-767	ACV90531.1:1-757
ADI79236.1:1-767	ACV90541.1:1-757
ADI79236.1:1-767	ACV90551.1:1-757
ADI79236.1:1-767	ACV90561.1:1-757
ADI79236.1:1-767	ACV90571.1:1-757
ADI79236.1:1-767	ACV90581.1:1-757
ADI79236.1:1-767	ACV90591.1:1-757
ADI79236.1:1-767	ACV90601.1:1-757
ADI79236.1:1-767	ACV90611.1:1-757
ADI79236.1:1-767	ACV90621.1:1-757
ADI79236.1:1-767	ACV90631.1:1-757
ADI79236.1:1-767	ACV90641.1:1-757
ADI79236.1:1-767	ACV90651.1:1-757
ADI79236.1:1-767	ACV90661.1:1-757
ADI79236.1:1-767	ACV90671.1:1-757
ADI79236.1:1-767	ACV90681.1:1-757
ADI79236.1:1-767	ACV90691.1:1-757
ADI79236.1:1-767	ACV90701.1:1-757
ADI79236.1:1-767	ACV90711.1:1-757
ADI79236.1:1-767	ACV90721.1:1-757
ADI79236.1:1-767	ACV90731.1:1-757
ADI79236.1:1-767	ACV90741.1:1-757
ADI79236.1:1-767	ACV90751.1:1-757
ADI79236.1:1-767	ACV90761.1:1-757
ADI79236.1:1-767	ACV90771.1:1-757
ADI79236.1:1-767	ACV90781.1:1-757
ADI79236.1:1-767	ACV90791.1:1-757
ADI79236.1:1-767	ACV90801.1:1-757
ADI79236.1:1-767	ACV90811.1:1-757
ADI79236.1:1-767	ACV90821.1:1-758
ADI79236.1:1-767	ACV90831.1:1-757
ADI79236.1:1-767	ACV90841.1:1-757
ADI79236.1:1-767	ACV90851.1:1-757
ADI79236.1:1-767	ACV90861.1:1-757
ADI79236.1:1-767	ACV90871.1:1-757
ADI79236.1:1-767	ACV90881.1:1-757
ADI79236.1:1-767	ACV90891.1:1-757
ADI79236.1:1-767	ACV90901.1:1-757
ADI79236.1:1-767	ACV90911.1:1-757
ADI79236.1:1-767	ACV90921.1:1-757
ADI79236.1:1-767	ACV90931.1:1-757
ADI79236.1:1-767	ACV90941.1:1-757
ADI79236.1:1-767	ACV90951.1:1-757
ADI79236.1:1-767	ACV90961.1:1-757
ADI79236.1:1-767	ACV90971.1:1-757
ADI79236.1:1-767	ACV90981.1:1-757
ADI79236.1:1-767	ACV90991.1:1-758
ADI79236.1:1-767	ACV91001.1:1-758
ADI79236.1:1-767	ACV91011.1:1-757
ADI79236.1:1-767	ACV91021.1:1-757
ADI79236.1:1-767	ACV91031.1:1-757
ADI79236.1:1-767	ACV91041.1:1-757
ADI79236.1:1-767	ACV91051.1:1-757
ADI79236.1:1-767	ACV91061.1:1-757
ADI79236.1:1-767	ACV91071.1:1-757
ADI79236.1:1-767	ACX94280.1:1-757
ADI79236.1:1-767	ACY29918.1:1-757
ADI79236.1:1-767	ACY29920.1:1-757
ADI79236.1:1-767	ACY29922.1:1-757
ADI79236.1:1-767	ACY29923.1:1-755
ADI79236.1:1-767	ACY29925.1:1-757
ADI79236.1:1-767	ACY29927.1:1-757
ADI79236.1:1-767	ACY29930.1:1-757
ADI79236.1:1-767	ACY29932.1:1-757
ADI79236.1:1-767	ACY29934.1:1-757
ADI79236.1:1-767	ACY29935.1:1-757
ADI79236.1:1-767	ACY29936.1:1-757
ADI79236.1:1-767	ACY29937.1:1-757
ADI79236.1:1-767	ACY29940.1:1-749
ADI79236.1:1-767	ACY79834.1:1-757
ADI79236.1:1-767	ACY79835.1:1-757
ADI79236.1:1-767	ACY79836.1:1-757
ADI79236.1:1-767	CAQ63499.1:1-757
ADI79236.1:1-767	CAQ63508.1:1-757
ADI79236.1:1-767	CBW54842.1:1-757
ADI79236.1:1-767	CBW54844.1:1-757
ADI79236.1:1-767	CBW54846.1:1-757
ADI79236.1:1-767	CBW54848.1:1-757
ADI79236.1:1-767	CBW54853.1:1-718
ADI79236.1:1-767	AAY87418.1:1-757
ADI79236.1:1-767	AAY87437.1:1-757
ADI79236.1:1-767	AAZ72919.1:1-757
ADI79236.1:1-767	AAZ72920.1:1-757
ADI79236.1:1-767	AAZ72926.1:1-757
ADI79236.1:1-767	AAZ72930.1:1-757
ADI79236.1:1-767	AAZ72932.1:1-757
ADI79236.1:1-767	ABD35738.1:1-757
ADI79236.1:1-767	ABD35739.1:1-757
ADI79236.1:1-767	ABD35740.1:1-757
ADI79236.1:1-767	ABD35741.1:1-757
ADI79236.1:1-767	ABD35742.1:1-757
ADI79236.1:1-767	ABD35743.1:1-757
ADI79236.1:1-767	ABD35744.1:1-757
ADI79236.1:1-767	ABD35745.1:1-757
ADI79236.1:1-767	ABD35747.1:1-757
ADI79236.1:1-767	ABD35748.1:1-757
ADI79236.1:1-767	ABD35749.1:1-757
ADI79236.1:1-767	ABD35750.1:1-757
ADI79236.1:1-767	ABD35751.1:1-757
ADI79236.1:1-767	ABD35752.1:1-757
ADI79236.1:1-767	ABD35753.1:1-757
ADI79236.1:1-767	ABD35754.1:1-757
ADI79236.1:1-767	ABD35755.1:1-757
ADI79236.1:1-767	ABD35756.1:1-757
ADI79236.1:1-767	ABD35757.1:1-757
ADI79236.1:1-767	ABD35758.1:1-757
ADI79236.1:1-767	ABD35759.1:1-757
ADI79236.1:1-767	ABD35760.1:1-757
ADI79236.1:1-767	ABD35761.1:1-757
ADI79236.1:1-767	ABD35762.1:1-757
ADI79236.1:1-767	ABD35763.1:1-757
ADI79236.1:1-767	ABD35764.1:1-757
ADI79236.1:1-767	ABD35765.1:1-757
ADI79236.1:1-767	ABD35766.1:1-757
ADI79236.1:1-767	ABD35767.1:1-757
ADI79236.1:1-767	ABD35768.1:1-757
ADI79236.1:1-767	ABD35769.1:1-757
ADI79236.1:1-767	ABD35770.1:1-757
ADI79236.1:1-767	ABD35771.1:1-757
ADI79236.1:1-767	ABD35772.1:1-757
ADI79236.1:1-767	ABD35773.1:1-757
ADI79236.1:1-767	ABD65979.2:1-758
ADI79236.1:1-767	ABD65986.1:1-222
ADI79236.1:1-767	ABF56621.1:1-757
ADI79236.1:1-767	ABF56630.2:1-758
ADI79236.1:1-767	ABF56639.1:1-758
ADI79236.1:1-767	ABF69264.1:1-756
ADI79236.1:1-767	ABG88887.2:1-757
ADI79236.1:1-767	ABI96727.1:1-758
ADI79236.1:1-767	ABI96765.1:1-757
ADI79236.1:1-767	ABI98908.1:1-757
ADI79236.1:1-767	ABI98912.1:1-757
ADI79236.1:1-767	ABI98925.1:1-757
ADI79236.1:1-767	ABI98936.1:1-757
ADI79236.1:1-767	ABJ09472.1:1-757
ADI79236.1:1-767	ABJ09482.1:1-757
ADI79236.1:1-767	ABJ09486.1:1-757
ADI79236.1:1-767	ABJ09504.1:1-757
ADI79236.1:1-767	ABJ09509.1:1-757
ADI79236.1:1-767	ABJ09524.1:1-757
ADI79236.1:1-767	ABJ09534.1:1-757
ADI79236.1:1-767	ABJ09543.1:1-757
ADI79236.1:1-767	ABJ53156.2:1-757
ADI79236.1:1-767	ABJ53167.2:1-701
ADI79236.1:1-767	ABJ53175.2:1-757
ADI79236.1:1-767	ABJ90223.1:1-758
ADI79236.1:1-767	ABJ90277.1:1-758
ADI79236.1:1-767	ABJ98940.1:1-757
ADI79236.1:1-767	ABK32096.1:1-757
ADI79236.1:1-767	ABK34761.1:1-757
ADI79236.1:1-767	ABM21896.1:1-757
ADI79236.1:1-767	ABM21898.1:1-746
ADI79236.1:1-767	ABM21900.1:1-757
ADI79236.1:1-767	ABM21902.1:1-747
ADI79236.1:1-767	ABM21904.1:1-747
ADI79236.1:1-767	ABM21906.1:1-744
ADI79236.1:1-767	ABM21908.1:1-750
ADI79236.1:1-767	ABO76694.1:1-757
ADI79236.1:1-767	ABO76695.1:1-757
ADI79236.1:1-767	ABO76696.1:1-757
ADI79236.1:1-767	ABO76697.1:1-757
ADI79236.1:1-767	ABO76698.1:1-757
ADI79236.1:1-767	ABO76699.1:1-757
ADI79236.1:1-767	ABO76700.1:1-757
ADI79236.1:1-767	ABQ23872.1:1-757
ADI79236.1:1-767	ABQ24008.2:1-757
ADI79236.1:1-767	ABQ24016.2:1-757
ADI79236.1:1-767	ABQ41886.1:1-757
ADI79236.1:1-767	ABQ45371.1:1-757
ADI79236.1:1-767	ABQ45858.1:1-757
ADI79236.1:1-767	ABQ45868.1:1-757
ADI79236.1:1-767	ABQ58891.1:1-754
ADI79236.1:1-767	ABQ81815.1:1-757
ADI79236.1:1-767	ABQ81825.1:1-757
ADI79236.1:1-767	ABR31770.1:1-757
ADI79236.1:1-767	ABR31781.1:1-757
ADI79236.1:1-767	ABR53810.1:1-757
ADI79236.1:1-767	ABR53811.1:1-519
ADI79236.1:1-767	ABR53812.1:1-757
ADI79236.1:1-767	ABR53813.1:1-757
ADI79236.1:1-767	ABR53814.1:1-757
ADI79236.1:1-767	ABR53815.1:1-757
ADI79236.1:1-767	ABR53816.1:1-757
ADI79236.1:1-767	ABR53817.1:1-757
ADI79236.1:1-767	ABR53818.1:1-757
ADI79236.1:1-767	ABS52590.1:1-757
ADI79236.1:1-767	ABU53956.1:1-757
ADI79236.1:1-767	ABV24028.1:1-751
ADI79236.1:1-767	ABV56238.1:1-757
ADI79236.1:1-767	ABV56838.1:1-252
ADI79236.1:1-767	ABW89587.1:1-758
ADI79236.1:1-767	ABW94112.1:1-757
ADI79236.1:1-767	ABW97446.1:1-757
ADI79236.1:1-767	ABW97457.1:1-757
ADI79236.1:1-767	ABW97468.1:1-757
ADI79236.1:1-767	ABW97479.1:1-757
