Seq	UID	Host	CTDT_charge.Tr1221	CTDT_secondarystruct.Tr1221	CTDT_solventaccess.Tr1331	CTDT_hydrophobicity_CASG920101.Tr1331	CTDT_hydrophobicity_ARGP820101.Tr2332	CTDT_polarizability.Tr1331	CTDT_hydrophobicity_ARGP820101.Tr1221	CTDT_hydrophobicity_ZIMJ680101.Tr1331
ABW71521_ZCX551NNO_Suidae_1991	ZCX551NNO	Suidae	0.16460177	0.23539823	0.215929204	0.162831858	0.166371681	0.143362832	0.246017699	0.279646018
ABW86596_LET674BVF_Suidae_1985	LET674BVF	Suidae	0.161061947	0.23539823	0.217699115	0.16460177	0.168141593	0.14159292	0.247787611	0.283185841
ABW97471_QFR440WDO_Avian_2004	QFR440WDO	Avian	0.171681416	0.230088496	0.203539823	0.157522124	0.169911504	0.143362832	0.256637168	0.281415929
ABX88854_FXA793UVS_Avian_1980.447222	FXA793UVS	Avian	0.169911504	0.240707965	0.208849558	0.185840708	0.17699115	0.153982301	0.242477876	0.284955752
ABY81426_STP140BEW_Suidae_1986	STP140BEW	Suidae	0.161061947	0.23539823	0.217699115	0.16460177	0.166371681	0.14159292	0.246017699	0.283185841
ABY84684_COU559UKB_Suidae_1991	COU559UKB	Suidae	0.159292035	0.23539823	0.215929204	0.159292035	0.166371681	0.134513274	0.249557522	0.276106195
ACA25329_CUN246USF_Avian_2007	CUN246USF	Avian	0.16460177	0.251327434	0.201769912	0.180530973	0.150442478	0.152212389	0.251327434	0.299115044
ACA25337_GIX319LET_Suidae_2005.502778	GIX319LET	Suidae	0.159292035	0.230088496	0.217699115	0.155752212	0.162831858	0.138053097	0.238938053	0.279646018
ACE77929_VFK911OFN_Suidae_2004	VFK911OFN	Suidae	0.166666667	0.242907801	0.212765957	0.163120567	0.171985816	0.14893617	0.244680851	0.287234043
ACE77931_WVP001IDO_Suidae_2005	WVP001IDO	Suidae	0.162831858	0.242477876	0.221238938	0.169911504	0.166371681	0.148672566	0.242477876	0.290265487
ACE77934_JDZ368TKA_Suidae_2006	JDZ368TKA	Suidae	0.16460177	0.242477876	0.219469027	0.169911504	0.166371681	0.150442478	0.246017699	0.284955752
ACE77937_KUA607GSG_Suidae_2007.002778	KUA607GSG	Suidae	0.166371681	0.242477876	0.219469027	0.169911504	0.166371681	0.150442478	0.246017699	0.286725664
ACE77944_LSB162DBI_Suidae_2007	LSB162DBI	Suidae	0.180530973	0.246017699	0.208849558	0.198230088	0.185840708	0.157522124	0.254867257	0.29380531
ACF25596_ISM055SWS_Avian_1992	ISM055SWS	Avian	0.161061947	0.23539823	0.215929204	0.16460177	0.168141593	0.139823009	0.244247788	0.283185841
ACI48760_ZPP554VOJ_Suidae_2007.230556	ZPP554VOJ	Suidae	0.168141593	0.23539823	0.214159292	0.159292035	0.171681416	0.146902655	0.237168142	0.276106195
ACJ14456_QIF797ASM_Avian_2006	QIF797ASM	Avian	0.166371681	0.244247788	0.212389381	0.192920354	0.180530973	0.153982301	0.23539823	0.288495575
ACL11952_MWA036UMH_Suidae_2004.716667	MWA036UMH	Suidae	0.180530973	0.247787611	0.207079646	0.203539823	0.175221239	0.146902655	0.244247788	0.295575221
ACN39277_AHT885BBC_Suidae_2007.427778	AHT885BBC	Suidae	0.159292035	0.23539823	0.210619469	0.166371681	0.166371681	0.148672566	0.253097345	0.283185841
ACN39285_JHS641LKF_Suidae_1992.686111	JHS641LKF	Suidae	0.159292035	0.233628319	0.214159292	0.162831858	0.169911504	0.14159292	0.249557522	0.281415929
ACN90987_JYB759VJM_Suidae_2003.583333	JYB759VJM	Suidae	0.162831858	0.230088496	0.215929204	0.192920354	0.173451327	0.150442478	0.238938053	0.288495575
ACO24994_CHL716AGT_Suidae_1993	CHL716AGT	Suidae	0.145132743	0.219469027	0.217699115	0.162831858	0.138053097	0.148672566	0.260176991	0.299115044
ACO25005_NVW399KPA_Suidae_1994	NVW399KPA	Suidae	0.153982301	0.215929204	0.217699115	0.16460177	0.14159292	0.152212389	0.249557522	0.299115044
ACO25026_HAQ093ZWE_Suidae_1995	HAQ093ZWE	Suidae	0.146902655	0.221238938	0.221238938	0.157522124	0.150442478	0.145132743	0.251327434	0.295575221
ACO25047_DMX963LLN_Suidae_1997	DMX963LLN	Suidae	0.150442478	0.215929204	0.215929204	0.159292035	0.139823009	0.155752212	0.25840708	0.300884956
ACO25058_BFE723FRT_Suidae_1998	BFE723FRT	Suidae	0.153982301	0.214159292	0.212389381	0.166371681	0.138053097	0.157522124	0.253097345	0.302654867
ACO25100_IDL440HIR_Suidae_1985	IDL440HIR	Suidae	0.146902655	0.22300885	0.217699115	0.16460177	0.143362832	0.150442478	0.254867257	0.300884956
ACO25133_UET439SMY_Suidae_1992	UET439SMY	Suidae	0.146902655	0.217699115	0.215929204	0.162831858	0.138053097	0.150442478	0.260176991	0.299115044
ACO25155_CYX950RHR_Suidae_1993	CYX950RHR	Suidae	0.148672566	0.215929204	0.210619469	0.161061947	0.138053097	0.157522124	0.263716814	0.286725664
ACQ84487_XIQ552XHL_Suidae_1988	XIQ552XHL	Suidae	0.161061947	0.23539823	0.217699115	0.161061947	0.168141593	0.139823009	0.247787611	0.277876106
ACQ84497_CLT107DAO_Suidae_1988	CLT107DAO	Suidae	0.161061947	0.233628319	0.219469027	0.161061947	0.166371681	0.139823009	0.249557522	0.279646018
ACR58662_KCZ857ZPF_Avian_1978	KCZ857ZPF	Avian	0.168141593	0.242477876	0.203539823	0.185840708	0.169911504	0.157522124	0.246017699	0.274336283
ACR83993_QXV808IOA_Suidae_2001.272222	QXV808IOA	Suidae	0.159292035	0.240707965	0.219469027	0.16460177	0.17699115	0.139823009	0.23539823	0.288495575
ACR83997_AGA050DRV_Suidae_2001.969444	AGA050DRV	Suidae	0.161061947	0.231858407	0.219469027	0.161061947	0.166371681	0.152212389	0.253097345	0.279646018
ACR83999_XTQ153QYC_Suidae_2003.061111	XTQ153QYC	Suidae	0.161061947	0.23539823	0.214159292	0.168141593	0.171681416	0.146902655	0.244247788	0.283185841
ACR84000_ESR552ZBX_Suidae_2003.313889	ESR552ZBX	Suidae	0.169911504	0.233628319	0.210619469	0.157522124	0.169911504	0.148672566	0.246017699	0.283185841
ACR84003_CYB058XQK_Suidae_2009.144444	CYB058XQK	Suidae	0.169911504	0.228318584	0.205309735	0.159292035	0.166371681	0.152212389	0.238938053	0.277876106
ACT97067_VBM647JDY_Suidae_2004	VBM647JDY	Suidae	0.16460177	0.237168142	0.215929204	0.159292035	0.180530973	0.146902655	0.253097345	0.276106195
ACU82395_PUI379QZQ_Suidae_2009.152778	PUI379QZQ	Suidae	0.150442478	0.228318584	0.212389381	0.180530973	0.148672566	0.14159292	0.238938053	0.299115044
ACY06449_SSB752HLG_Suidae_2006	SSB752HLG	Suidae	0.155752212	0.23539823	0.215929204	0.157522124	0.16460177	0.134513274	0.247787611	0.281415929
ACY06450_KZB008ZFA_Suidae_2006	KZB008ZFA	Suidae	0.159292035	0.233628319	0.217699115	0.157522124	0.171681416	0.134513274	0.240707965	0.283185841
ACY67021_HHU737CYQ_Suidae_2003.916667	HHU737CYQ	Suidae	0.16460177	0.237168142	0.217699115	0.162831858	0.169911504	0.152212389	0.238938053	0.29380531
ACY67022_QUL026GGE_Suidae_2003.583333	QUL026GGE	Suidae	0.178761062	0.240707965	0.212389381	0.198230088	0.187610619	0.150442478	0.246017699	0.290265487
ACZ48525_XVR498JMH_Avian_1983	XVR498JMH	Avian	0.168141593	0.242477876	0.203539823	0.187610619	0.173451327	0.155752212	0.246017699	0.276106195
ACZ53967_BZN041WEJ_Suidae_2007.855556	BZN041WEJ	Suidae	0.175221239	0.23539823	0.205309735	0.189380531	0.180530973	0.148672566	0.249557522	0.290265487
ACZ53978_RKV879USN_Suidae_2008.830556	RKV879USN	Suidae	0.178761062	0.237168142	0.208849558	0.192920354	0.187610619	0.14159292	0.249557522	0.297345133
ADD21447_WTT079HWD_Suidae_2008.894444	WTT079HWD	Suidae	0.155752212	0.237168142	0.215929204	0.157522124	0.169911504	0.134513274	0.246017699	0.283185841
ADF83497_XOW518JFO_Suidae_2009.833333	XOW518JFO	Suidae	0.155752212	0.233628319	0.219469027	0.157522124	0.168141593	0.136283186	0.244247788	0.283185841
ADG08220_ZGK938ZIX_Suidae_2009.561111	ZGK938ZIX	Suidae	0.155752212	0.224778761	0.198230088	0.161061947	0.138053097	0.146902655	0.263716814	0.288495575
ADG08231_IRY643YXE_Suidae_2009.561111	IRY643YXE	Suidae	0.166371681	0.244247788	0.214159292	0.162831858	0.166371681	0.150442478	0.249557522	0.288495575
ADG08242_UAL944NUQ_Suidae_2009.561111	UAL944NUQ	Suidae	0.161061947	0.23539823	0.214159292	0.153982301	0.157522124	0.152212389	0.254867257	0.276106195
ADG44708_GWK669CSE_Avian_2005	GWK669CSE	Avian	0.180530973	0.23539823	0.2	0.157522124	0.178761062	0.148672566	0.254867257	0.288495575
ADG44765_GAL796QLQ_Avian_2003	GAL796QLQ	Avian	0.175221239	0.238938053	0.205309735	0.161061947	0.169911504	0.148672566	0.256637168	0.284955752
ADG44788_CEB725GHH_Avian_2002	CEB725GHH	Avian	0.169911504	0.237168142	0.194690265	0.148672566	0.173451327	0.146902655	0.256637168	0.290265487
ADG44860_XUD534EDP_Avian_2004	XUD534EDP	Avian	0.168141593	0.240707965	0.194690265	0.146902655	0.168141593	0.139823009	0.251327434	0.288495575
ADH83374_GQU225FND_Suidae_2008.502778	GQU225FND	Suidae	0.155752212	0.233628319	0.219469027	0.157522124	0.168141593	0.134513274	0.244247788	0.283185841
ADJ80234_HFJ738UAI_Suidae_2010.069444	HFJ738UAI	Suidae	0.157522124	0.226548673	0.210619469	0.178761062	0.148672566	0.14159292	0.23539823	0.300884956
ADK48778_VRG088KPZ_Suidae_2010	VRG088KPZ	Suidae	0.145132743	0.22300885	0.210619469	0.173451327	0.145132743	0.145132743	0.246017699	0.307964602
ADK65107_RMT245UWB_Suidae_2010.044444	RMT245UWB	Suidae	0.168141593	0.231858407	0.203539823	0.168141593	0.166371681	0.143362832	0.253097345	0.288495575
ADM13446_DOG709EGP_Hominidae_1968	DOG709EGP	Hominidae	0.168141593	0.242477876	0.214159292	0.191150442	0.17699115	0.152212389	0.231858407	0.292035398
ADM13447_EGY332HFT_Hominidae_1968	EGY332HFT	Hominidae	0.168141593	0.240707965	0.215929204	0.191150442	0.175221239	0.153982301	0.233628319	0.29380531
ADM13449_HSV267QGV_Hominidae_1968	HSV267QGV	Hominidae	0.16460177	0.242477876	0.214159292	0.192920354	0.175221239	0.155752212	0.233628319	0.29380531
ADM13452_ELR345XOM_Hominidae_1968	ELR345XOM	Hominidae	0.168141593	0.240707965	0.214159292	0.191150442	0.17699115	0.152212389	0.231858407	0.292035398
ADR66201_NAL340TEF_Avian_2004	NAL340TEF	Avian	0.168141593	0.230088496	0.214159292	0.192920354	0.180530973	0.157522124	0.246017699	0.281415929
ADT64860_PHQ871YWG_Avian_1981	PHQ871YWG	Avian	0.153982301	0.219469027	0.217699115	0.168141593	0.148672566	0.143362832	0.249557522	0.307964602
ADT78908_YCB945SGZ_Hominidae_1953	YCB945SGZ	Hominidae	0.168141593	0.214159292	0.210619469	0.148672566	0.153982301	0.148672566	0.254867257	0.299115044
ADT79161_RWR710PFC_Suidae_1981	RWR710PFC	Suidae	0.178761062	0.244247788	0.224778761	0.189380531	0.180530973	0.155752212	0.238938053	0.284955752
ADT79182_MIO619UTO_Suidae_1984	MIO619UTO	Suidae	0.166371681	0.237168142	0.201769912	0.198230088	0.169911504	0.153982301	0.238938053	0.290265487
ADU02105_BMG985EUO_Suidae_2007.916667	BMG985EUO	Suidae	0.16460177	0.233628319	0.208849558	0.152212389	0.169911504	0.148672566	0.253097345	0.281415929
ADU85895_JQP892ADS_Suidae_2000	JQP892ADS	Suidae	0.171681416	0.219469027	0.210619469	0.157522124	0.155752212	0.161061947	0.27079646	0.300884956
ADV58875_LOX265NQD_Avian_2005.402778	LOX265NQD	Avian	0.16460177	0.247787611	0.217699115	0.198230088	0.180530973	0.153982301	0.249557522	0.288495575
ADV58876_FZF711IJN_Avian_2008.355556	FZF711IJN	Avian	0.171681416	0.249557522	0.221238938	0.191150442	0.189380531	0.143362832	0.237168142	0.283185841
ADV69037_OND949FJK_Suidae_2010.75	OND949FJK	Suidae	0.155752212	0.233628319	0.217699115	0.157522124	0.168141593	0.134513274	0.244247788	0.283185841
ADV78482_EBD576GFZ_Suidae_2009.219444	EBD576GFZ	Suidae	0.155752212	0.231858407	0.219469027	0.155752212	0.168141593	0.134513274	0.244247788	0.283185841
ADY70525_GLR391UOE_Suidae_1993.55	GLR391UOE	Suidae	0.161061947	0.231858407	0.215929204	0.161061947	0.169911504	0.14159292	0.242477876	0.279646018
ADY70535_AUR798MNM_Suidae_1993.552778	AUR798MNM	Suidae	0.161347518	0.228723404	0.216312057	0.161347518	0.166666667	0.141843972	0.242907801	0.278368794
ADY70545_XYJ118KBS_Suidae_1993.591667	XYJ118KBS	Suidae	0.161061947	0.231858407	0.217699115	0.161061947	0.166371681	0.145132743	0.242477876	0.281415929
ADY70555_ODX878OKZ_Suidae_1993.611111	ODX878OKZ	Suidae	0.162831858	0.231858407	0.212389381	0.161061947	0.166371681	0.14159292	0.242477876	0.277876106
ADY70575_SBU349LWX_Suidae_1993.7	SBU349LWX	Suidae	0.159292035	0.231858407	0.214159292	0.159292035	0.16460177	0.14159292	0.244247788	0.279646018
ADY70617_UHB064ZFQ_Suidae_1993.861111	UHB064ZFQ	Suidae	0.163120567	0.232269504	0.216312057	0.159574468	0.166666667	0.141843972	0.242907801	0.278368794
ADY70637_KPE960ZTI_Suidae_1993.902778	KPE960ZTI	Suidae	0.161061947	0.231858407	0.214159292	0.162831858	0.166371681	0.14159292	0.242477876	0.279646018
ADY70647_EIW095PST_Suidae_1993.902778	EIW095PST	Suidae	0.161061947	0.231858407	0.215929204	0.161061947	0.166371681	0.14159292	0.242477876	0.279646018
ADY70666_VKX987QFX_Suidae_1993.913889	VKX987QFX	Suidae	0.161061947	0.231858407	0.212389381	0.161061947	0.166371681	0.14159292	0.242477876	0.279646018
ADY70676_CED594YRU_Suidae_1993.952778	CED594YRU	Suidae	0.161061947	0.231858407	0.215929204	0.157522124	0.166371681	0.139823009	0.242477876	0.279646018
ADY70706_QCL661XLG_Suidae_1994.097222	QCL661XLG	Suidae	0.161061947	0.231858407	0.214159292	0.16460177	0.168141593	0.14159292	0.240707965	0.281415929
ADY70726_LVB299NMB_Suidae_1994.15	LVB299NMB	Suidae	0.161061947	0.233628319	0.215929204	0.159292035	0.168141593	0.138053097	0.247787611	0.277876106
ADY70856_YKQ900IHT_Suidae_2000.247222	YKQ900IHT	Suidae	0.161061947	0.230088496	0.212389381	0.159292035	0.16460177	0.143362832	0.244247788	0.281415929
ADY70866_ZEE270XQQ_Suidae_2000.322222	ZEE270XQQ	Suidae	0.166371681	0.23539823	0.208849558	0.159292035	0.168141593	0.148672566	0.244247788	0.279646018
ADY70876_SGB271WKE_Suidae_2000.527778	SGB271WKE	Suidae	0.153982301	0.237168142	0.230088496	0.168141593	0.159292035	0.138053097	0.242477876	0.286725664
ADY70886_NAQ367DNB_Suidae_2000.575	NAQ367DNB	Suidae	0.155752212	0.233628319	0.219469027	0.159292035	0.169911504	0.143362832	0.249557522	0.276106195
ADY70906_VJJ554PLS_Suidae_2000.661111	VJJ554PLS	Suidae	0.16460177	0.233628319	0.210619469	0.162831858	0.168141593	0.148672566	0.240707965	0.279646018
ADY70916_IVN416QYX_Suidae_2000.705556	IVN416QYX	Suidae	0.153982301	0.226548673	0.217699115	0.168141593	0.162831858	0.14159292	0.242477876	0.290265487
ADY70926_LXC706RWU_Suidae_2000.802778	LXC706RWU	Suidae	0.166371681	0.237168142	0.212389381	0.159292035	0.168141593	0.148672566	0.244247788	0.279646018
ADY70936_LVU230UCU_Suidae_2000.833333	LVU230UCU	Suidae	0.166371681	0.233628319	0.214159292	0.159292035	0.168141593	0.148672566	0.247787611	0.279646018
ADY70946_EJI707ZVH_Suidae_2001.044444	EJI707ZVH	Suidae	0.159292035	0.228318584	0.219469027	0.152212389	0.161061947	0.14159292	0.244247788	0.276106195
ADY70956_UHM334RXS_Suidae_2001.083333	UHM334RXS	Suidae	0.166371681	0.23539823	0.214159292	0.159292035	0.168141593	0.148672566	0.244247788	0.279646018
ADY70976_GAT385OQL_Suidae_2001.238889	GAT385OQL	Suidae	0.166371681	0.238938053	0.217699115	0.159292035	0.169911504	0.148672566	0.242477876	0.279646018
ADY70986_SII457HBK_Suidae_2001.238889	SII457HBK	Suidae	0.150442478	0.231858407	0.22300885	0.153982301	0.162831858	0.139823009	0.253097345	0.279646018
ADY70996_ABL015BDR_Suidae_2001.313889	ABL015BDR	Suidae	0.166371681	0.23539823	0.210619469	0.159292035	0.168141593	0.148672566	0.244247788	0.279646018
ADY71006_WTJ569SXR_Suidae_2001.397222	WTJ569SXR	Suidae	0.155752212	0.233628319	0.224778761	0.166371681	0.157522124	0.134513274	0.237168142	0.284955752
ADY71016_DOB817ZWV_Suidae_2001.455556	DOB817ZWV	Suidae	0.168141593	0.230088496	0.214159292	0.155752212	0.175221239	0.148672566	0.244247788	0.27079646
ADY71026_FFQ441HFD_Suidae_2001.583333	FFQ441HFD	Suidae	0.161061947	0.238938053	0.214159292	0.153982301	0.168141593	0.148672566	0.244247788	0.283185841
ADY71036_UBW059IOB_Suidae_2001.663889	UBW059IOB	Suidae	0.161061947	0.233628319	0.214159292	0.157522124	0.16460177	0.139823009	0.240707965	0.279646018
ADY71046_AXG371HLI_Suidae_2001.713889	AXG371HLI	Suidae	0.168141593	0.233628319	0.217699115	0.162831858	0.169911504	0.148672566	0.242477876	0.281415929
ADY71056_RHM906ZIF_Suidae_2001.913889	RHM906ZIF	Suidae	0.166371681	0.237168142	0.210619469	0.159292035	0.168141593	0.148672566	0.244247788	0.279646018
ADY71066_GMU272LYC_Suidae_2001.991667	GMU272LYC	Suidae	0.168141593	0.238938053	0.215929204	0.157522124	0.168141593	0.152212389	0.247787611	0.284955752
ADY71086_MTC141PRO_Suidae_2002.055556	MTC141PRO	Suidae	0.166371681	0.233628319	0.214159292	0.157522124	0.166371681	0.146902655	0.246017699	0.281415929
ADY71096_QNP506WBZ_Suidae_2002.133333	QNP506WBZ	Suidae	0.166371681	0.237168142	0.212389381	0.155752212	0.168141593	0.152212389	0.244247788	0.279646018
ADY71116_NJL580RDY_Suidae_2002.45	NJL580RDY	Suidae	0.168141593	0.233628319	0.214159292	0.155752212	0.178761062	0.148672566	0.244247788	0.269026549
ADY71157_WQL814KXI_Suidae_2002.938889	WQL814KXI	Suidae	0.166666667	0.235815603	0.212765957	0.159574468	0.168439716	0.147163121	0.244680851	0.280141844
ADY71223_CFQ918WRG_Suidae_2003.741667	CFQ918WRG	Suidae	0.161061947	0.228318584	0.217699115	0.169911504	0.161061947	0.145132743	0.254867257	0.281415929
ADY71233_BPL423QWG_Suidae_2003.791667	BPL423QWG	Suidae	0.166371681	0.233628319	0.210619469	0.157522124	0.169911504	0.145132743	0.249557522	0.283185841
ADY71254_TUE897UWU_Suidae_2003.955556	TUE897UWU	Suidae	0.166371681	0.233628319	0.210619469	0.157522124	0.169911504	0.145132743	0.249557522	0.284955752
ADY71275_PVC886ZRH_Suidae_2004.144444	PVC886ZRH	Suidae	0.166666667	0.234042553	0.210992908	0.157801418	0.170212766	0.145390071	0.25	0.283687943
ADY71285_XXV243NCR_Suidae_2004.213889	XXV243NCR	Suidae	0.166371681	0.233628319	0.208849558	0.155752212	0.169911504	0.146902655	0.249557522	0.283185841
ADY71339_WNE473DKQ_Suidae_2004.786111	WNE473DKQ	Suidae	0.168439716	0.234042553	0.210992908	0.157801418	0.170212766	0.143617021	0.25	0.283687943
ADY71372_DXI262AON_Suidae_2005.075	DXI262AON	Suidae	0.157522124	0.224778761	0.205309735	0.159292035	0.145132743	0.152212389	0.256637168	0.279646018
ADY71776_PMZ200KYE_Suidae_2009.216667	PMZ200KYE	Suidae	0.16460177	0.238938053	0.210619469	0.16460177	0.169911504	0.146902655	0.249557522	0.281415929
ADZ04807_OEN831ZZG_Suidae_1994.336111	OEN831ZZG	Suidae	0.161061947	0.233628319	0.215929204	0.162831858	0.168141593	0.138053097	0.247787611	0.281415929
ADZ04827_MUD924YPA_Suidae_1999.972222	MUD924YPA	Suidae	0.155752212	0.238938053	0.217699115	0.168141593	0.159292035	0.132743363	0.23539823	0.286725664
ADZ04837_SBX954EQR_Suidae_1999.972222	SBX954EQR	Suidae	0.162831858	0.233628319	0.215929204	0.162831858	0.166371681	0.14159292	0.246017699	0.281415929
ADZ96085_SYR422JTU_Suidae_2010.941667	SYR422JTU	Suidae	0.157522124	0.240707965	0.212389381	0.161061947	0.168141593	0.139823009	0.244247788	0.288495575
ADZ96203_YXF901ODX_Suidae_2010.975	YXF901ODX	Suidae	0.16460177	0.244247788	0.226548673	0.192920354	0.169911504	0.155752212	0.249557522	0.274336283
AEA29534_EHH104CGV_Suidae_2009.352778	EHH104CGV	Suidae	0.172291297	0.234458259	0.223801066	0.168738899	0.159857904	0.136767318	0.243339254	0.284191829
AEA29539_SDT551VBS_Suidae_2009.344444	SDT551VBS	Suidae	0.155752212	0.226548673	0.219469027	0.159292035	0.153982301	0.14159292	0.240707965	0.284955752
AEA29582_MXQ621ETX_Suidae_2009.425	MXQ621ETX	Suidae	0.162831858	0.231858407	0.207079646	0.16460177	0.161061947	0.143362832	0.240707965	0.295575221
AEF33063_JWM089UEB_Suidae_2010.897222	JWM089UEB	Suidae	0.157522124	0.240707965	0.212389381	0.162831858	0.168141593	0.138053097	0.244247788	0.288495575
AEF59354_GFD796XEQ_Avian_2008.25	GFD796XEQ	Avian	0.182300885	0.237168142	0.194690265	0.157522124	0.173451327	0.153982301	0.263716814	0.295575221
AEG64856_VPB979VND_Hominidae_1999.780556	VPB979VND	Hominidae	0.182300885	0.249557522	0.201769912	0.192920354	0.180530973	0.150442478	0.253097345	0.288495575
AEG65153_SJX596QUA_Hominidae_2002.058333	SJX596QUA	Hominidae	0.180530973	0.242477876	0.208849558	0.196460177	0.189380531	0.152212389	0.247787611	0.290265487
AEG65164_VGN524CIY_Hominidae_2002.086111	VGN524CIY	Hominidae	0.180530973	0.246017699	0.208849558	0.198230088	0.189380531	0.152212389	0.247787611	0.290265487
AEG77148_OWT209NUZ_Suidae_2003	OWT209NUZ	Suidae	0.169911504	0.217699115	0.208849558	0.168141593	0.152212389	0.153982301	0.260176991	0.307964602
AEH42774_ELG524NMZ_Suidae_2009.191667	ELG524NMZ	Suidae	0.166371681	0.237168142	0.214159292	0.159292035	0.171681416	0.146902655	0.237168142	0.279646018
AEH42785_TWD209OGV_Suidae_2009.191667	TWD209OGV	Suidae	0.166371681	0.23539823	0.215929204	0.159292035	0.173451327	0.146902655	0.238938053	0.277876106
AEI30056_DQV658VDR_Suidae_2009.666667	DQV658VDR	Suidae	0.16460177	0.228318584	0.212389381	0.161061947	0.161061947	0.138053097	0.247787611	0.283185841
AEI30057_LZA135SNV_Suidae_2009.416667	LZA135SNV	Suidae	0.166371681	0.246017699	0.215929204	0.168141593	0.169911504	0.146902655	0.242477876	0.283185841
AEI60109_JMZ920YAG_Suidae_2008.833333	JMZ920YAG	Suidae	0.175221239	0.240707965	0.215929204	0.196460177	0.187610619	0.150442478	0.242477876	0.295575221
AEK84775_KRI417WYI_Avian_2010.833333	KRI417WYI	Avian	0.162831858	0.238938053	0.224778761	0.184070796	0.168141593	0.153982301	0.240707965	0.276106195
AEK86032_EMR151UWK_Suidae_2010.155556	EMR151UWK	Suidae	0.168141593	0.237168142	0.214159292	0.157522124	0.168141593	0.150442478	0.251327434	0.288495575
AEK86033_KPP124ZON_Suidae_2010.155556	KPP124ZON	Suidae	0.168141593	0.237168142	0.214159292	0.161061947	0.168141593	0.152212389	0.247787611	0.292035398
AEK86047_YZT649NJR_Suidae_2010.408333	YZT649NJR	Suidae	0.150442478	0.219469027	0.198230088	0.162831858	0.136283186	0.146902655	0.25840708	0.290265487
AEK86057_VUH431JEB_Suidae_2010.652778	VUH431JEB	Suidae	0.168141593	0.237168142	0.214159292	0.16460177	0.171681416	0.148672566	0.254867257	0.279646018
AEL63841_XBC538VNL_Avian_2005.625	XBC538VNL	Avian	0.151385928	0.204690832	0.200426439	0.140724947	0.123667377	0.153518124	0.257995736	0.272921109
AEL63842_ORR914NBL_Avian_2005.613889	ORR914NBL	Avian	0.150980392	0.21372549	0.211764706	0.143137255	0.131372549	0.152941176	0.262745098	0.284313725
