ATY73852.1:1-758	ATY73852.1:1-758
ACI40921.1:1-765	AMQ29971.1:1-759
ACI40921.1:1-765	AMQ29983.1:1-759
ACI40921.1:1-765	AMQ29995.1:1-759
ACI40921.1:1-765	AMQ30007.1:1-759
ACI40921.1:1-765	AMQ30019.1:1-759
ACI40921.1:1-765	AMQ30031.1:1-759
ACI40921.1:1-765	AMQ30043.1:1-759
ACI40921.1:1-765	AMQ30055.1:1-759
ACI40921.1:1-765	AMQ30067.1:1-759
ACI40921.1:1-765	AMQ30079.1:1-759
ACI40921.1:1-765	AMQ30091.1:1-759
ACI40921.1:1-765	AMQ30103.1:1-759
ACI40921.1:1-765	AMQ30115.1:1-759
ACI40921.1:1-765	AMQ30127.1:1-759
ACI40921.1:1-765	AMQ30139.1:1-759
ACI40921.1:1-765	AMQ30151.1:1-759
ACI40921.1:1-765	AMQ30163.1:1-759
ACI40921.1:1-765	AMQ30175.1:1-759
ACI40921.1:1-765	AMQ30187.1:1-759
ACI40921.1:1-765	AMQ30199.1:1-759
ACI40921.1:1-765	AMQ30211.1:1-759
ACI40921.1:1-765	AMQ30223.1:1-759
ACI40921.1:1-765	AMQ30235.1:1-759
ACI40921.1:1-765	AMQ30247.1:1-759
ACI40921.1:1-765	AMQ30259.1:1-759
ACI40921.1:1-765	AMQ30271.1:1-759
ACI40921.1:1-765	AMQ30283.1:1-759
ACI40921.1:1-765	AMQ30295.1:1-759
ACI40921.1:1-765	AMQ30310.1:1-759
ACI40921.1:1-765	AMQ30322.1:1-759
ACI40921.1:1-765	AMQ30334.1:1-759
ACI40921.1:1-765	AMQ30346.1:1-759
ACI40921.1:1-765	AMQ30382.1:1-759
ACI40921.1:1-765	AMQ30394.1:1-759
ACI40921.1:1-765	AMQ30406.1:1-759
ACI40921.1:1-765	AMQ30418.1:1-759
ACI40921.1:1-765	AMQ30430.1:1-759
ACI40921.1:1-765	AMQ30442.1:1-759
ACI40921.1:1-765	AMQ30454.1:1-759
ACI40921.1:1-765	AMQ30466.1:1-759
ACI40921.1:1-765	AMQ30478.1:1-759
ACI40921.1:1-765	AMQ30490.1:1-759
ACI40921.1:1-765	AMQ30502.1:1-759
ACI40921.1:1-765	AMQ30528.1:1-759
ACI40921.1:1-765	AMQ30540.1:1-759
ACI40921.1:1-765	AMQ30552.1:1-759
ACI40921.1:1-765	AMQ30564.1:1-759
ACI40921.1:1-765	AMQ30576.1:1-759
ACI40921.1:1-765	AMQ30588.1:1-759
ACI40921.1:1-765	AMQ30600.1:1-759
ACI40921.1:1-765	AMQ30612.1:1-759
ACI40921.1:1-765	AMQ30624.1:1-759
ACI40921.1:1-765	AMQ30636.1:1-759
ACI40921.1:1-765	AMQ30661.1:1-759
ACI40921.1:1-765	AMQ30673.1:1-759
ACI40921.1:1-765	AMQ30698.1:1-759
ACI40921.1:1-765	AMQ30710.1:1-759
ACI40921.1:1-765	AMQ30734.1:1-759
ACI40921.1:1-765	AMQ30746.1:1-759
ACI40921.1:1-765	AMQ30758.1:1-759
ACI40921.1:1-765	AMQ30770.1:1-759
ACI40921.1:1-765	AMQ30796.1:1-759
ACI40921.1:1-765	AMQ30808.1:1-759
ACI40921.1:1-765	AMQ30820.1:1-759
ACI40921.1:1-765	AMQ30844.1:1-759
ACI40921.1:1-765	AMQ30856.1:1-759
ACI40921.1:1-765	AMQ30868.1:1-759
ACI40921.1:1-765	AMQ30880.1:1-759
ACI40921.1:1-765	AMQ30892.1:1-759
ACI40921.1:1-765	AMQ30904.1:1-759
ACI40921.1:1-765	AMQ30916.1:1-759
ACI40921.1:1-765	AMQ30928.1:1-759
ACI40921.1:1-765	AMQ30959.1:1-759
ACI40921.1:1-765	AMQ30971.1:1-759
ACI40921.1:1-765	AMQ30983.1:1-759
ACI40921.1:1-765	AMQ31009.1:1-759
ACI40921.1:1-765	AMQ31021.1:1-759
ACI40921.1:1-765	AMQ31033.1:1-759
ACI40921.1:1-765	AMQ31045.1:1-759
ACI40921.1:1-765	AMQ31070.1:1-759
ACI40921.1:1-765	AMQ31082.1:1-759
ACI40921.1:1-765	AMQ31094.1:1-759
ACI40921.1:1-765	AMQ31106.1:1-759
ACI40921.1:1-765	AMQ31131.1:1-759
ACI40921.1:1-765	AMQ31143.1:1-759
ACI40921.1:1-765	AMQ31155.1:1-759
ACI40921.1:1-765	AMQ31167.1:1-759
ACI40921.1:1-765	AMQ31179.1:1-759
ACI40921.1:1-765	AMQ31191.1:1-759
ACI40921.1:1-765	AMQ31203.1:1-759
ACI40921.1:1-765	AMQ31215.1:1-759
ACI40921.1:1-765	AMQ31227.1:1-759
ACI40921.1:1-765	AMQ31255.1:1-759
ACI40921.1:1-765	AMQ31267.1:1-759
ACI40921.1:1-765	AMQ31279.1:1-759
ACI40921.1:1-765	AMQ31291.1:1-759
ACI40921.1:1-765	AMQ31303.1:1-759
ACI40921.1:1-765	AMQ31315.1:1-759
ACI40921.1:1-765	AMQ31327.1:1-759
ACI40921.1:1-765	AMQ31339.1:1-759
ACI40921.1:1-765	AMQ31351.1:1-759
ACI40921.1:1-765	AMQ31363.1:1-759
ACI40921.1:1-765	AMQ31375.1:1-759
ACI40921.1:1-765	AMQ31387.1:1-759
ACI40921.1:1-765	AMQ31416.1:1-759
ACI40921.1:1-765	AMQ31428.1:1-759
ACI40921.1:1-765	AMQ31440.1:1-759
ACI40921.1:1-765	AMQ31552.1:1-759
ACI40921.1:1-765	AMQ31564.1:1-759
ACI40921.1:1-765	AMQ31576.1:1-759
ACI40921.1:1-765	AMQ31588.1:1-759
ACI40921.1:1-765	AMQ31600.1:1-759
ACI40921.1:1-765	AMQ31612.1:1-759
ACI40921.1:1-765	AMQ31648.1:1-759
ACI40921.1:1-765	AMQ31660.1:1-759
ACI40921.1:1-765	AMQ31672.1:1-759
ACI40921.1:1-765	AMQ31684.1:1-759
ACI40921.1:1-765	AMQ31696.1:1-759
ACI40921.1:1-765	AMQ31708.1:1-759
ACI40921.1:1-765	AMQ31720.1:1-759
ACI40921.1:1-765	AMQ31732.1:1-759
ACI40921.1:1-765	AMQ31744.1:1-759
ACI40921.1:1-765	AMQ31756.1:1-759
ACI40921.1:1-765	AMQ31768.1:1-759
ACI40921.1:1-765	AMQ31780.1:1-759
ACI40921.1:1-765	AMQ31792.1:1-759
ACI40921.1:1-765	AMQ31804.1:1-759
ACI40921.1:1-765	AMQ31816.1:1-759
ACI40921.1:1-765	AMQ31828.1:1-759
ACI40921.1:1-765	AMQ31840.1:1-759
ACI40921.1:1-765	AMQ31852.1:1-759
ACI40921.1:1-765	AMQ31864.1:1-759
ACI40921.1:1-765	AMQ31876.1:1-759
ACI40921.1:1-765	AMQ31888.1:1-759
ACI40921.1:1-765	AMQ31900.1:1-759
ACI40921.1:1-765	AMQ31912.1:1-759
ACI40921.1:1-765	AMQ31924.1:1-759
ACI40921.1:1-765	AMQ31936.1:1-759
ACI40921.1:1-765	AMQ31948.1:1-759
ACI40921.1:1-765	AMQ31960.1:1-759
ACI40921.1:1-765	AMQ31972.1:1-759
ACI40921.1:1-765	AMQ31984.1:1-759
ACI40921.1:1-765	AMQ31996.1:1-759
ACI40921.1:1-765	AMQ32008.1:1-759
ACI40921.1:1-765	AMQ32034.1:1-759
ACI40921.1:1-765	AMQ32046.1:1-759
ACI40921.1:1-765	AMQ32058.1:1-759
ACI40921.1:1-765	AMQ32070.1:1-759
ACI40921.1:1-765	AMQ32082.1:1-759
ACI40921.1:1-765	AMQ32106.1:1-759
ACI40921.1:1-765	AMQ32118.1:1-759
ACI40921.1:1-765	AMQ32130.1:1-759
ACI40921.1:1-765	AMQ32141.1:1-759
ACI40921.1:1-765	AMQ32153.1:1-759
ACI40921.1:1-765	AMQ32165.1:1-759
ACI40921.1:1-765	AMQ32177.1:1-759
ACI40921.1:1-765	AMQ32189.1:1-759
ACI40921.1:1-765	AMQ32201.1:1-759
ACI40921.1:1-765	AMQ32213.1:1-759
ACI40921.1:1-765	AMQ32225.1:1-759
ACI40921.1:1-765	AMQ32237.1:1-759
ACI40921.1:1-765	AMQ32249.1:1-759
ACI40921.1:1-765	AMQ32261.1:1-759
ACI40921.1:1-765	AMQ32273.1:1-759
ACI40921.1:1-765	AMQ32285.1:1-759
ACI40921.1:1-765	AMQ32297.1:1-759
ACI40921.1:1-765	AMQ32309.1:1-759
ACI40921.1:1-765	AMQ32321.1:1-759
ACI40921.1:1-765	AMQ32333.1:1-759
ACI40921.1:1-765	AMQ32345.1:1-759
ACI40921.1:1-765	AMQ32357.1:1-759
ACI40921.1:1-765	AMQ32369.1:1-759
ACI40921.1:1-765	AMQ32381.1:1-759
ACI40921.1:1-765	AMQ32417.1:1-759
ACI40921.1:1-765	AMQ32429.1:1-759
ACI40921.1:1-765	AMQ32441.1:1-759
ACI40921.1:1-765	AMQ32453.1:1-759
ACI40921.1:1-765	AMQ32465.1:1-759
ACI40921.1:1-765	AMQ32477.1:1-759
ACI40921.1:1-765	AMQ32489.1:1-759
ACI40921.1:1-765	AMQ32501.1:1-759
ACI40921.1:1-765	AMQ32513.1:1-759
ACI40921.1:1-765	AMQ32525.1:1-759
ACI40921.1:1-765	AMQ32537.1:1-759
ACI40921.1:1-765	AMQ32549.1:1-759
ACI40921.1:1-765	AMQ32561.1:1-759
ACI40921.1:1-765	AMQ32573.1:1-759
ACI40921.1:1-765	AMQ32585.1:1-759
ACI40921.1:1-765	AMQ32597.1:1-759
ACI40921.1:1-765	AMQ32609.1:1-759
ACI40921.1:1-765	AMQ32621.1:1-759
ACI40921.1:1-765	AMQ32633.1:1-759
ACI40921.1:1-765	AMQ32645.1:1-759
ACI40921.1:1-765	AMQ32657.1:1-759
ACI40921.1:1-765	AMQ32669.1:1-759
ACI40921.1:1-765	AMQ32681.1:1-759
ACI40921.1:1-765	AMQ32693.1:1-759
ACI40921.1:1-765	AMQ32705.1:1-759
ACI40921.1:1-765	AMQ32717.1:1-759
ACI40921.1:1-765	AMQ32729.1:1-759
ACI40921.1:1-765	AMQ46528.1:1-759
ACI40921.1:1-765	AMQ46539.1:1-759
ACI40921.1:1-765	AMQ46550.1:1-759
ACI40921.1:1-765	AMQ46573.1:1-759
ACI40921.1:1-765	AMQ46584.1:1-759
ACI40921.1:1-765	AMQ46595.1:1-759
ACI40921.1:1-765	AMQ46606.1:1-759
ACI40921.1:1-765	AMQ46617.1:1-759
ACI40921.1:1-765	AMQ46627.1:1-759
ACI40921.1:1-765	AMQ46638.1:1-759
ACI40921.1:1-765	AMQ46649.1:1-759
ACI40921.1:1-765	AMQ46660.1:1-759
ACI40921.1:1-765	AMQ46671.1:1-759
ACI40921.1:1-765	AMQ46682.1:1-759
ACI40921.1:1-765	AMQ46693.1:1-759
ACI40921.1:1-765	AMQ46704.1:1-759
ACI40921.1:1-765	AMQ46715.1:1-759
ACI40921.1:1-765	AMQ46726.1:1-759
ACI40921.1:1-765	AMQ46737.1:1-759
ACI40921.1:1-765	AMQ46748.1:1-759
ACI40921.1:1-765	AMQ46759.1:1-759
ACI40921.1:1-765	AMQ46770.1:1-759
ACI40921.1:1-765	AMQ46781.1:1-759
ACI40921.1:1-765	AMQ46817.1:1-759
ACI40921.1:1-765	AMQ46828.1:1-759
ACI40921.1:1-765	AMQ46839.1:1-759
ACI40921.1:1-765	AMQ46850.1:1-759
ACI40921.1:1-765	AMQ46861.1:1-759
ACI40921.1:1-765	AMQ46872.1:1-759
ACI40921.1:1-765	AMQ46883.1:1-759
ACI40921.1:1-765	AMQ46894.1:1-759
ACI40921.1:1-765	AMQ46905.1:1-759
ACI40921.1:1-765	AMQ46916.1:1-759
ACI40921.1:1-765	AMQ46927.1:1-759
ACI40921.1:1-765	AMQ46938.1:1-759
ACI40921.1:1-765	AMQ46949.1:1-759
ACI40921.1:1-765	AMQ46960.1:1-759
ACI40921.1:1-765	AMQ46971.1:1-759
ACI40921.1:1-765	AMQ46982.1:1-759
ACI40921.1:1-765	AMQ46993.1:1-759
ACI40921.1:1-765	AMQ47004.1:1-759
ACI40921.1:1-765	AMQ47015.1:1-759
ACI40921.1:1-765	AMQ47026.1:1-759
ACI40921.1:1-765	AMQ47037.1:1-759
ACI40921.1:1-765	AMQ47048.1:1-759
ACI40921.1:1-765	AMQ47059.1:1-759
ACI40921.1:1-765	AMQ47070.1:1-759
ACI40921.1:1-765	AMQ47081.1:1-759
ACI40921.1:1-765	AMQ47092.1:1-759
ACI40921.1:1-765	AMQ47103.1:1-759
ACI40921.1:1-765	AMQ47114.1:1-759
ACI40921.1:1-765	AMQ47125.1:1-759
ACI40921.1:1-765	AMQ47148.1:1-759
ACI40921.1:1-765	AMQ47159.1:1-759
ACI40921.1:1-765	AMQ47170.1:1-759
ACI40921.1:1-765	AMQ47181.1:1-759
ACI40921.1:1-765	AMQ47192.1:1-759
ACI40921.1:1-765	AMQ47203.1:1-759
ACI40921.1:1-765	AMQ47214.1:1-759
ACI40921.1:1-765	AMQ47225.1:1-759
ACI40921.1:1-765	AMQ47236.1:1-759
ACI40921.1:1-765	AMQ47247.1:1-759
ACI40921.1:1-765	AMX28510.1:1-759
ACI40921.1:1-765	AMX28522.1:1-759
ACI40921.1:1-765	AMX28546.1:1-759
ACI40921.1:1-765	AMX28558.1:1-759
ACI40921.1:1-765	AMX28585.1:1-759
ACI40921.1:1-765	AMX28597.1:1-759
ACI40921.1:1-765	AMX28609.1:1-759
ACI40921.1:1-765	AMX28621.1:1-759
ACI40921.1:1-765	AMX28633.1:1-759
ACI40921.1:1-765	AMX28645.1:1-759
ACI40921.1:1-765	AMX28657.1:1-759
ACI40921.1:1-765	AMX28669.1:1-759
ACI40921.1:1-765	AMX28681.1:1-759
ACI40921.1:1-765	AMX28706.1:1-759
ACI40921.1:1-765	AMX28718.1:1-759
ACI40921.1:1-765	AMX28730.1:1-759
ACI40921.1:1-765	AMX28742.1:1-759
ACI40921.1:1-765	AMX28754.1:1-759
ACI40921.1:1-765	AMX28766.1:1-759
ACI40921.1:1-765	AMX38446.1:1-759
ACI40921.1:1-765	AMX43414.1:1-759
ACI40921.1:1-765	AMX43426.1:1-759
ACI40921.1:1-765	AMX43438.1:1-759
ACI40921.1:1-765	AMX43450.1:1-759
ACI40921.1:1-765	AMX46172.1:1-759
ACI40921.1:1-765	AMX46184.1:1-759
ACI40921.1:1-765	AMX46196.1:1-759
ACI40921.1:1-765	AMX46223.1:1-759
ACI40921.1:1-765	AMX46235.1:1-759
ACI40921.1:1-765	AMX46247.1:1-759
ACI40921.1:1-765	AMX46259.1:1-759
ACI40921.1:1-765	AMX46271.1:1-759
ACI40921.1:1-765	AMX46283.1:1-759
ACI40921.1:1-765	AMX46296.1:1-759
ACI40921.1:1-765	AMX46308.1:1-759
ACI40921.1:1-765	AMX46320.1:1-759
ACI40921.1:1-765	AMX46332.1:1-759
ACI40921.1:1-765	AMX46344.1:1-759
ACI40921.1:1-765	AMX46372.1:1-759
ACI40921.1:1-765	AMX46384.1:1-759
ACI40921.1:1-765	AMX46414.1:1-759
ACI40921.1:1-765	AMX46426.1:1-759
ACI40921.1:1-765	AMX46438.1:1-759
ACI40921.1:1-765	AMX46450.1:1-759
ACI40921.1:1-765	AMX46462.1:1-759
ACI40921.1:1-765	AMX46474.1:1-759
ACI40921.1:1-765	AMX56813.1:1-759
ACI40921.1:1-765	AMX56825.1:1-759
ACI40921.1:1-765	AMX56837.1:1-759
ACI40921.1:1-765	AMX66555.1:1-759
ACI40921.1:1-765	AHN03386.1:1-759
ACI40921.1:1-765	AHN03398.1:1-759
ACI40921.1:1-765	AHN03410.1:1-759
ACI40921.1:1-765	AHN03422.1:1-759
ACI40921.1:1-765	AHN03434.1:1-759
ACI40921.1:1-765	AHN03446.1:1-759
ACI40921.1:1-765	AHN03458.1:1-759
ACI40921.1:1-765	AHN03470.1:1-759
ACI40921.1:1-765	AHN03482.1:1-759
ACI40921.1:1-765	AHN03508.1:1-759
ACI40921.1:1-765	AHN03520.1:1-759
ACI40921.1:1-765	AHN03532.1:1-759
ACI40921.1:1-765	AHN03544.1:1-759
ACI40921.1:1-765	AHN03556.1:1-759
ACI40921.1:1-765	AHN03584.1:1-759
ACI40921.1:1-765	AHN03596.1:1-759
ACI40921.1:1-765	AHN03608.1:1-759
ACI40921.1:1-765	AHN03620.1:1-759
ACI40921.1:1-765	AHN03644.1:1-759
ACI40921.1:1-765	AHN03656.1:1-759
ACI40921.1:1-765	AHN03668.1:1-759
ACI40921.1:1-765	AHN03680.1:1-759
ACI40921.1:1-765	AHN03692.1:1-759
ACI40921.1:1-765	AHN03712.1:1-759
ACI40921.1:1-765	AHN03724.1:1-759
ACI40921.1:1-765	AHN03736.1:1-759
ACI40921.1:1-765	AHN03748.1:1-759
ACI40921.1:1-765	AHN03772.1:1-759
ACI40921.1:1-765	AHN03796.1:1-759
ACI40921.1:1-765	AHN03808.1:1-759
ACI40921.1:1-765	AHN03820.1:1-759
ACI40921.1:1-765	AHN03832.1:1-759
ACI40921.1:1-765	AHN03844.1:1-759
ACI40921.1:1-765	AHN03856.1:1-759
ACI40921.1:1-765	AHN03868.1:1-759
ACI40921.1:1-765	AHN03880.1:1-759
ACI40921.1:1-765	AHN03892.1:1-759
ACI40921.1:1-765	AHN03904.1:1-759
ACI40921.1:1-765	AHN03916.1:1-759
ACI40921.1:1-765	AHN03928.1:1-759
ACI40921.1:1-765	AHN03940.1:1-759
ACI40921.1:1-765	AHN03952.1:1-759
ACI40921.1:1-765	AHN03964.1:1-759
ACI40921.1:1-765	AHN03976.1:1-759
ACI40921.1:1-765	AHN03988.1:1-759
ACI40921.1:1-765	AHN04012.1:1-759
ACI40921.1:1-765	AHN04024.1:1-759
ACI40921.1:1-765	AHN04036.1:1-759
ACI40921.1:1-765	AHN04048.1:1-759
ACI40921.1:1-765	AHN04060.1:1-759
ACI40921.1:1-765	AHN04082.1:1-759
ACI40921.1:1-765	AHN04094.1:1-759
ACI40921.1:1-765	AHN04106.1:1-759
ACI40921.1:1-765	AHN04118.1:1-759
ACI40921.1:1-765	AHN04130.1:1-759
ACI40921.1:1-765	AHN04142.1:1-759
ACI40921.1:1-765	AHN04154.1:1-759
ACI40921.1:1-765	AHN04166.1:1-759
ACI40921.1:1-765	AHN04178.1:1-759
ACI40921.1:1-765	AHN04190.1:1-759
ACI40921.1:1-765	AHN04202.1:1-759
ACI40921.1:1-765	AHN04214.1:1-759
ACI40921.1:1-765	AHN04226.1:1-759
ACI40921.1:1-765	AHN04238.1:1-759
ACI40921.1:1-765	AHN04250.1:1-759
ACI40921.1:1-765	AHN04262.1:1-759
ACI40921.1:1-765	AHN04274.1:1-759
ACI40921.1:1-765	AHN04286.1:1-759
ACI40921.1:1-765	AHN04298.1:1-759
ACI40921.1:1-765	AHN04310.1:1-759
ACI40921.1:1-765	AHN04322.1:1-759
ACI40921.1:1-765	AHN04334.1:1-759
ACI40921.1:1-765	AHN04346.1:1-759
ACI40921.1:1-765	AHN04358.1:1-759
ACI40921.1:1-765	AHN04370.1:1-759
ACI40921.1:1-765	AHN04395.1:1-759
ACI40921.1:1-765	AHN04425.1:1-759
ACI40921.1:1-765	AHN04437.1:1-759
ACI40921.1:1-765	AHN04463.1:1-759
ACI40921.1:1-765	AHN04475.1:1-759
ACI40921.1:1-765	AHN04487.1:1-759
ACI40921.1:1-765	AHN04499.1:1-759
ACI40921.1:1-765	AHN04511.1:1-759
ACI40921.1:1-765	AHN04523.1:1-759
ACI40921.1:1-765	AHN04535.1:1-759
ACI40921.1:1-765	AHN04547.1:1-759
ACI40921.1:1-765	AHN04559.1:1-759
ACI40921.1:1-765	AHN04571.1:1-759
ACI40921.1:1-765	AHN04583.1:1-759
ACI40921.1:1-765	AHN04611.1:1-759
ACI40921.1:1-765	AHN04640.1:1-759
ACI40921.1:1-765	AHN04652.1:1-759
ACI40921.1:1-765	AHN04677.1:1-759
ACI40921.1:1-765	AHN04689.1:1-759
ACI40921.1:1-765	AHN04701.1:1-759
ACI40921.1:1-765	AHN04713.1:1-759
ACI40921.1:1-765	AHN04725.1:1-759
ACI40921.1:1-765	AHN04737.1:1-759
ACI40921.1:1-765	AHN04749.1:1-759
ACI40921.1:1-765	AHN04761.1:1-759
ACI40921.1:1-765	AHN04773.1:1-759
ACI40921.1:1-765	AHN04785.1:1-759
ACI40921.1:1-765	AHN04797.1:1-759
ACI40921.1:1-765	AHN04809.1:1-759
ACI40921.1:1-765	AHN04821.1:1-759
ACI40921.1:1-765	AHN04833.1:1-759
ACI40921.1:1-765	AHN04845.1:1-759
ACI40921.1:1-765	AHN04857.1:1-759
ACI40921.1:1-765	AHN04869.1:1-759
ACI40921.1:1-765	AHN04881.1:1-759
ACI40921.1:1-765	AHN04905.1:1-759
ACI40921.1:1-765	AHN04917.1:1-759
ACI40921.1:1-765	AHN04929.1:1-759
ACI40921.1:1-765	AHN04941.1:1-759
ACI40921.1:1-765	AHN04965.1:1-759
ACI40921.1:1-765	AHN04989.1:1-759
ACI40921.1:1-765	AHN05001.1:1-759
ACI40921.1:1-765	AHZ37126.1:1-759
ACI40921.1:1-765	AHZ37138.1:1-759
ACI40921.1:1-765	AHZ37150.1:1-759
ACI40921.1:1-765	AHZ37162.1:1-759
ACI40921.1:1-765	AHZ37174.1:1-759
ACI40921.1:1-765	AHZ37186.1:1-759
ACI40921.1:1-765	AHZ37198.1:1-759
ACI40921.1:1-765	AHZ37223.1:1-759
ACI40921.1:1-765	AHZ37235.1:1-759
ACI40921.1:1-765	AHZ37247.1:1-759
ACI40921.1:1-765	AHZ37259.1:1-759
ACI40921.1:1-765	AHZ37271.1:1-759
ACI40921.1:1-765	AHZ37283.1:1-759
ACI40921.1:1-765	AHZ37295.1:1-759
ACI40921.1:1-765	AHZ37307.1:1-759
ACI40921.1:1-765	AHZ37319.1:1-759
ACI40921.1:1-765	AHZ37345.1:1-759
ACI40921.1:1-765	AHZ37357.1:1-759
ACI40921.1:1-765	AHZ37369.1:1-759
ACI40921.1:1-765	AHZ37381.1:1-759
ACI40921.1:1-765	AHZ37393.1:1-759
ACI40921.1:1-765	AHZ37405.1:1-759
ACI40921.1:1-765	AHZ37417.1:1-759
ACI40921.1:1-765	AHZ37429.1:1-759
ACI40921.1:1-765	AHZ37441.1:1-759
ACI40921.1:1-765	AHZ37466.1:1-759
ACI40921.1:1-765	AHZ37478.1:1-759
ACI40921.1:1-765	AHZ37490.1:1-759
ACI40921.1:1-765	AHZ37502.1:1-759
ACI40921.1:1-765	AHZ37528.1:1-759
ACI40921.1:1-765	AHZ37540.1:1-759
ACI40921.1:1-765	AHZ37552.1:1-759
ACI40921.1:1-765	AHZ37564.1:1-759
ACI40921.1:1-765	AHZ37576.1:1-759
ACI40921.1:1-765	AHZ37588.1:1-759
ACI40921.1:1-765	AHZ37600.1:1-759
ACI40921.1:1-765	AHZ37612.1:1-759
ACI40921.1:1-765	AHZ37624.1:1-759
ACI40921.1:1-765	AHZ37636.1:1-759
ACI40921.1:1-765	AHZ37648.1:1-759
ACI40921.1:1-765	AHZ37673.1:1-759
ACI40921.1:1-765	AHZ37685.1:1-759
ACI40921.1:1-765	AHZ37697.1:1-759
ACI40921.1:1-765	AHZ37709.1:1-759
ACI40921.1:1-765	AHZ37721.1:1-759
ACI40921.1:1-765	AHZ37733.1:1-759
ACI40921.1:1-765	AHZ37745.1:1-759
ACI40921.1:1-765	AHZ37757.1:1-759
ACI40921.1:1-765	AHZ37782.1:1-759
ACI40921.1:1-765	AHZ37794.1:1-759
ACI40921.1:1-765	AHZ37806.1:1-759
ACI40921.1:1-765	AHZ37818.1:1-759
ACI40921.1:1-765	AHZ37830.1:1-759
ACI40921.1:1-765	AHZ37842.1:1-759
ACI40921.1:1-765	AHZ37854.1:1-759
ACI40921.1:1-765	AHZ37866.1:1-759
ACI40921.1:1-765	AHZ37878.1:1-759
ACI40921.1:1-765	AHZ37890.1:1-759
ACI40921.1:1-765	AHZ37902.1:1-759
ACI40921.1:1-765	AHZ37914.1:1-759
ACI40921.1:1-765	AHZ37926.1:1-759
ACI40921.1:1-765	AHZ37938.1:1-759
ACI40921.1:1-765	AHZ37950.1:1-759
ACI40921.1:1-765	AHZ37962.1:1-759
ACI40921.1:1-765	AHZ37974.1:1-759
ACI40921.1:1-765	AHZ37986.1:1-759
ACI40921.1:1-765	AHZ37998.1:1-759
ACI40921.1:1-765	AHZ38010.1:1-759
ACI40921.1:1-765	AHZ38022.1:1-759
ACI40921.1:1-765	AHZ38034.1:1-759
ACI40921.1:1-765	AHZ38046.1:1-759
ACI40921.1:1-765	AHZ38058.1:1-759
ACI40921.1:1-765	AHZ38070.1:1-759
ACI40921.1:1-765	AHZ38082.1:1-759
ACI40921.1:1-765	AHZ38094.1:1-759
ACI40921.1:1-765	AHZ38106.1:1-759
ACI40921.1:1-765	AHZ38118.1:1-759
ACI40921.1:1-765	AHZ38130.1:1-759
ACI40921.1:1-765	AHZ38142.1:1-759
ACI40921.1:1-765	AHZ38154.1:1-759
ACI40921.1:1-765	AHZ38166.1:1-759
ACI40921.1:1-765	AHZ38178.1:1-759
ACI40921.1:1-765	AHZ38190.1:1-759
ACI40921.1:1-765	AHZ38202.1:1-759
ACI40921.1:1-765	AHZ38214.1:1-759
ACI40921.1:1-765	AHZ38226.1:1-759
ACI40921.1:1-765	AHZ38294.1:1-759
ACI40921.1:1-765	AHZ38306.1:1-759
ACI40921.1:1-765	AHZ38318.1:1-759
ACI40921.1:1-765	AHZ38330.1:1-759
ACI40921.1:1-765	AHZ38342.1:1-759
ACI40921.1:1-765	AHZ38354.1:1-759
ACI40921.1:1-765	AHZ38366.1:1-759
ACI40921.1:1-765	AHZ38378.1:1-759
ACI40921.1:1-765	AHZ38390.1:1-759
ACI40921.1:1-765	AHZ38402.1:1-759
ACI40921.1:1-765	AHZ38414.1:1-759
ACI40921.1:1-765	AHZ38426.1:1-759
ACI40921.1:1-765	AHZ38438.1:1-759
ACI40921.1:1-765	AHZ38450.1:1-759
ACI40921.1:1-765	AHZ38462.1:1-759
ACI40921.1:1-765	AHZ38474.1:1-759
ACI40921.1:1-765	AHZ38486.1:1-759
ACI40921.1:1-765	AHZ38498.1:1-759
ACI40921.1:1-765	AHZ38510.1:1-759
ACI40921.1:1-765	AHZ38522.1:1-759
ACI40921.1:1-765	AHZ38534.1:1-759
ACI40921.1:1-765	AHZ38546.1:1-759
ACI40921.1:1-765	AHZ38558.1:1-759
ACI40921.1:1-765	AHZ38570.1:1-759
ACI40921.1:1-765	AHZ38582.1:1-759
ACI40921.1:1-765	AHZ38594.1:1-759
ACI40921.1:1-765	AHZ38606.1:1-759
ACI40921.1:1-765	AHZ38618.1:1-759
ACI40921.1:1-765	AHZ38630.1:1-759
ACI40921.1:1-765	AHZ38642.1:1-759
ACI40921.1:1-765	AHZ38654.1:1-759
ACI40921.1:1-765	AHZ38666.1:1-759
ACI40921.1:1-765	AHZ38678.1:1-759
ACI40921.1:1-765	AHZ38690.1:1-759
ACI40921.1:1-765	AHZ38702.1:1-759
ACI40921.1:1-765	AHZ38714.1:1-759
ACI40921.1:1-765	AHZ38726.1:1-759
ACI40921.1:1-765	AHZ38752.1:1-759
ACI40921.1:1-765	AHZ38764.1:1-759
ACI40921.1:1-765	AHZ38776.1:1-759
ACI40921.1:1-765	AHZ38788.1:1-759
ACI40921.1:1-765	AHZ38800.1:1-759
ACI40921.1:1-765	AHZ38812.1:1-759
ACI40921.1:1-765	AHZ38838.1:1-759
ACI40921.1:1-765	AHZ38850.1:1-759
ACI40921.1:1-765	AHZ38862.1:1-759
ACI40921.1:1-765	AHZ38874.1:1-759
ACI40921.1:1-765	AHZ38886.1:1-759
ACI40921.1:1-765	AHZ38898.1:1-759
ACI40921.1:1-765	AHZ38910.1:1-759
